matrix,Version,Initialization,FeatureExtraction,Inference,Format
dwt_361,tuned,0.118755,4.9685e-05,1.8536e-05,1
dwt_492,baseline,0.118883,6.7229e-05,1.9698e-05,1
dwt_492,tuned,0.115582,5.2672e-05,1.8886e-05,1
dwt_758,baseline,0.11563,9.0343e-05,1.9667e-05,1
dwt_758,tuned,0.117291,7.8871e-05,1.8927e-05,1
dwt_87,baseline,0.117872,2.9517e-05,2.0359e-05,1
dwt_87,tuned,0.118376,1.8996e-05,2.0559e-05,1
dynamicSoaringProblem_6,baseline,0.1204,0.000428141,2.3445e-05,1
dynamicSoaringProblem_6,tuned,0.121094,0.000449072,2.3015e-05,1
e40r0100,baseline,0.119789,0.00604414,3.0098e-05,1
e40r0100,tuned,0.11746,0.00609435,3.0038e-05,1
ecology2,baseline,0.117828,0.0584885,4.7882e-05,1
ecology2,tuned,0.119379,0.0569122,5.0187e-05,1
email-Eu-core,baseline,0.117308,0.000328861,2.2954e-05,1
email-Eu-core,tuned,0.119124,0.000302881,2.2132e-05,1
Erdos02,baseline,0.115231,0.000334562,2.0219e-05,1
Erdos02,tuned,0.112221,0.000327679,1.8716e-05,1
Erdos981,baseline,0.118172,5.4224e-05,1.7664e-05,1
Erdos981,tuned,0.115037,4.7291e-05,1.6491e-05,1
europe_osm,baseline,0.122894,1.84448,3.9736e-05,0
europe_osm,tuned,0.119755,1.84084,3.8203e-05,0
ex11,baseline,0.125393,0.0119714,2.7293e-05,1
ex11,tuned,0.119667,0.0120266,2.7513e-05,1
ex12,baseline,0.122479,0.000884265,2.0149e-05,1
ex12,tuned,0.117731,0.000867984,1.9558e-05,1
ex13,baseline,0.223079,0.000837375,2.06e-05,1
ex13,tuned,0.118308,0.000859188,1.9127e-05,1
EX2,baseline,0.121572,0.000124169,1.9818e-05,1
EX2,tuned,0.118739,0.000107157,1.8776e-05,1
ex28,baseline,0.123832,0.000854629,1.9728e-05,1
ex28,tuned,0.119597,0.000847084,1.9217e-05,1
ex32,baseline,0.125973,0.000152444,1.9327e-05,1
ex32,tuned,0.123849,0.000133237,1.8526e-05,1
ex40,baseline,0.126625,0.00511575,2.0029e-05,1
ex40,tuned,0.12169,0.00513,2.098e-05,1
EX5,baseline,0.123052,0.00330447,2.6952e-05,1
EX5,tuned,0.122358,0.0032262,2.7283e-05,1
Fashion_MNIST_norm_10NN,baseline,0.123917,0.00176679,2.0409e-05,1
Fashion_MNIST_norm_10NN,tuned,0.122668,0.00171485,2.0049e-05,1
fcondp2,baseline,0.122099,0.121653,6.3352e-05,1
fcondp2,tuned,0.120971,0.121438,6.4454e-05,1
fd12,baseline,0.119889,0.000394882,1.6662e-05,1
fd12,tuned,0.120432,0.000384522,1.5931e-05,1
fd15,baseline,0.122189,0.000597283,1.6292e-05,1
fd15,tuned,0.121116,0.000568146,1.5761e-05,1
Flan_1565,baseline,0.121853,1.26838,6.3392e-05,1
Flan_1565,tuned,0.123534,1.26837,5.8783e-05,1
flickr,baseline,0.132288,0.122934,5.0047e-05,1
flickr,tuned,0.138038,0.122681,5.18e-05,1
flowmeter0,baseline,0.13806,0.000797248,1.9928e-05,1
flowmeter0,tuned,0.118632,0.000807207,1.9718e-05,1
flowmeter5,baseline,0.151819,0.000491644,1.2985e-05,1
flowmeter5,tuned,0.0755134,0.000463841,1.3866e-05,1
ford2,baseline,0.0761256,0.00446264,1.9227e-05,1
ford2,tuned,0.0736432,0.00404957,1.8816e-05,1
fp,baseline,0.0743279,0.00594627,1.6832e-05,1
fp,tuned,0.0726603,0.00590112,1.6963e-05,1
