matrix,Version,Initialization,FeatureExtraction,Inference,Format
curtis54,baseline,0.0994743,0.00156785,1.2443e-05,1
curtis54,tuned,0.0957598,0.000514204,1.1241e-05,1
cvxbqp1,baseline,0.0991358,0.00168679,1.562e-05,1
cvxbqp1,tuned,0.0978473,0.000607329,1.4728e-05,1
cvxqp3,baseline,0.0987875,0.0016524,1.3886e-05,1
cvxqp3,tuned,0.0967159,0.000550151,1.1792e-05,1
cz2548,baseline,0.101037,0.00158786,1.2484e-05,1
cz2548,tuned,0.100477,0.000532038,1.1322e-05,1
cz628,baseline,0.101185,0.00158858,1.3916e-05,1
cz628,tuned,0.12042,0.000515717,1.2022e-05,1
dataset16mfeatkarhunen_10NN,baseline,0.0983011,0.00152861,1.084e-05,5
dataset16mfeatkarhunen_10NN,tuned,0.0988882,0.000506751,1.0369e-05,5
dc2,baseline,0.100136,0.00189349,1.3255e-05,0
dc2,tuned,0.0971778,0.000697588,1.2704e-05,0
dc3,baseline,0.102375,0.00192506,1.2103e-05,0
dc3,tuned,0.100333,0.000700644,1.2253e-05,0
d_dyn1,baseline,0.100776,0.00160794,1.068e-05,5
d_dyn1,tuned,0.0989922,0.000538891,1.1692e-05,5
delaunay_n10,baseline,0.102315,0.00150488,1.3244e-05,1
delaunay_n10,tuned,0.0991534,0.000519956,1.099e-05,1
delaunay_n12,baseline,0.0974627,0.00158937,1.2073e-05,1
delaunay_n12,tuned,0.0966304,0.000508614,1.2153e-05,1
delaunay_n14,baseline,0.098979,0.00155078,1.2193e-05,1
delaunay_n14,tuned,0.0980814,0.000535013,1.1482e-05,1
delaunay_n16,baseline,0.100337,0.00170606,1.8295e-05,1
delaunay_n16,tuned,0.0974721,0.000638377,1.4597e-05,1
delaunay_n18,baseline,0.103108,0.002159,2.121e-05,1
delaunay_n18,tuned,0.100234,0.000984937,2.0338e-05,1
delaunay_n19,baseline,0.0994232,0.00240357,1.7452e-05,5
delaunay_n19,tuned,0.0981484,0.00133108,1.7643e-05,5
DK01R,baseline,0.103387,0.00156939,1.4127e-05,1
DK01R,tuned,0.0993497,0.000545519,1.2884e-05,1
dtoc,baseline,0.0980908,0.00161761,1.4297e-05,1
dtoc,tuned,0.0969486,0.000554206,1.3124e-05,1
Dubcova3,baseline,0.101693,0.0019769,2.0919e-05,3
Dubcova3,tuned,0.0962466,0.000896926,1.9777e-05,3
dwa512,baseline,0.0991393,0.00152037,1.2383e-05,1
dwa512,tuned,0.0975493,0.000515313,1.2012e-05,1
dwt_209,baseline,0.0992008,0.00151934,1.2343e-05,1
dwt_209,tuned,0.0980095,0.000514852,1.1391e-05,1
dwt_221,baseline,0.0976651,0.00152293,1.2313e-05,1
dwt_221,tuned,0.0972576,0.000529119,1.2623e-05,1
dwt_346,baseline,0.101903,0.0015157,1.1872e-05,1
dwt_346,tuned,0.101794,0.000506867,1.1552e-05,1
dwt_492,baseline,0.0992609,0.00151298,1.2514e-05,1
dwt_492,tuned,0.0984845,0.000515785,1.1541e-05,1
dwt_59,baseline,0.0992092,0.00149798,1.3455e-05,1
dwt_59,tuned,0.0994261,0.000505775,1.3385e-05,1
dwt_758,baseline,0.0993331,0.00154617,1.2844e-05,1
dwt_758,tuned,0.0967431,0.000531043,1.2804e-05,1
dynamicSoaringProblem_6,baseline,0.101531,0.0015391,1.3375e-05,1
dynamicSoaringProblem_6,tuned,0.102439,0.000510053,1.1742e-05,1
ecl32,baseline,0.100811,0.00161521,1.6401e-05,1
ecl32,tuned,0.098589,0.000640167,1.7543e-05,1
ecology2,baseline,0.097741,0.00286736,1.1201e-05,2
ecology2,tuned,0.0958537,0.00171216,1.037e-05,2
engine,baseline,0.0981217,0.00209556,1.9998e-05,4
engine,tuned,0.0973837,0.000859637,1.7313e-05,4
epb3,baseline,0.0988384,0.00172313,1.3876e-05,2
epb3,tuned,0.0977892,0.00063144,9.999e-06,2
ex15,baseline,0.0988085,0.00182158,2.8643e-05,1
ex15,tuned,0.0983322,0.000557553,1.1561e-05,1
ex22,baseline,0.10498,0.00161468,1.1722e-05,1
ex22,tuned,0.103683,0.000535571,1.1291e-05,1
ex5,baseline,0.0978861,0.00156751,1.3375e-05,1
ex5,tuned,0.096937,0.000501858,1.1602e-05,1
ex8,baseline,0.103496,0.0016249,1.2092e-05,1
ex8,tuned,0.0993887,0.000535832,1.1331e-05,1
Fashion_MNIST_norm_10NN,baseline,0.100499,0.0016061,1.1551e-05,5
Fashion_MNIST_norm_10NN,tuned,0.0977969,0.000538507,1.098e-05,5
Fault_639,baseline,0.100734,0.00362827,1.6731e-05,4
Fault_639,tuned,0.0993526,0.00259347,1.5529e-05,4
fcondp2,baseline,0.0988157,0.00225683,1.8966e-05,3
fcondp2,tuned,0.097736,0.0011136,2.0458e-05,3
fd12,baseline,0.102523,0.00159454,1.1391e-05,5
fd12,tuned,0.100139,0.00062575,1.057e-05,5
FEM_3D_thermal2,baseline,0.0997038,0.00198236,1.9025e-05,3
FEM_3D_thermal2,tuned,0.0971929,0.000863343,2.0208e-05,3
fe_rotor,baseline,0.0983671,0.00175591,2.1651e-05,5
fe_rotor,tuned,0.0989714,0.000679741,1.6611e-05,5
finance256,baseline,0.0994315,0.00165687,1.4628e-05,1
finance256,tuned,0.0976855,0.000574574,1.3496e-05,1
fl2010,baseline,0.0994544,0.00190306,1.1441e-05,5
fl2010,tuned,0.0987579,0.000811957,1.0981e-05,5
flowmeter0,baseline,0.0951364,0.00161539,1.2654e-05,1
flowmeter0,tuned,0.0961339,0.000567181,1.1962e-05,1
fpga_dcop_01,baseline,0.100603,0.00161054,1.2975e-05,1
fpga_dcop_01,tuned,0.103661,0.000504737,1.1952e-05,1
