matrix,Version,Initialization,FeatureExtraction,Inference,Format
crystm03,tuned,0.0015267,0.000525823,2.41e-07,2
cti,baseline,0.00139702,0.00139116,3e-07,1
cti,tuned,0.00133723,0.00045952,2.5e-07,1
Cube_Coup_dt6,baseline,0.00197798,0.0069557,4.31e-07,4
Cube_Coup_dt6,tuned,0.00151295,0.00586243,4.3e-07,4
CurlCurl_3,baseline,0.00152427,0.00328032,3.41e-07,3
CurlCurl_3,tuned,0.00136932,0.00228851,2.81e-07,3
curtis54,baseline,0.00157279,0.00149324,2.91e-07,1
curtis54,tuned,0.00162374,0.00044975,2.81e-07,1
cvxbqp1,baseline,0.00146849,0.00154104,3.4e-07,1
cvxbqp1,tuned,0.00137621,0.000543636,3.31e-07,1
cvxqp3,baseline,0.00161224,0.00147706,2.91e-07,1
cvxqp3,tuned,0.00152621,0.000485478,2.6e-07,1
cz2548,baseline,0.00157652,0.00145132,3.01e-07,1
cz2548,tuned,0.00143914,0.000442177,2.7e-07,1
cz628,baseline,0.00160259,0.00131369,2.8e-07,1
cz628,tuned,0.0014973,0.000504113,2.5e-07,1
dataset16mfeatkarhunen_10NN,baseline,0.00161383,0.00150209,2.51e-07,5
dataset16mfeatkarhunen_10NN,tuned,0.00149151,0.000442828,2.1e-07,5
dc2,baseline,0.00158492,0.00168856,6.12e-07,0
dc2,tuned,0.00136453,0.000641239,2.4e-07,0
dc3,baseline,0.00146932,0.00168479,2.91e-07,0
dc3,tuned,0.00133471,0.000597868,2.21e-07,0
d_dyn1,baseline,0.00160535,0.00144502,1.81e-07,5
d_dyn1,tuned,0.00153098,0.000464529,1.8e-07,5
delaunay_n10,baseline,0.00139001,0.00149094,2.71e-07,1
delaunay_n10,tuned,0.0013038,0.000430815,2.71e-07,1
delaunay_n12,baseline,0.00149019,0.00143433,3.11e-07,1
delaunay_n12,tuned,0.00144994,0.000450352,2.5e-07,1
delaunay_n14,baseline,0.00145521,0.00160231,2.9e-07,1
delaunay_n14,tuned,0.00137995,0.000490898,2.5e-07,1
delaunay_n16,baseline,0.00160266,0.00147728,3.21e-07,1
delaunay_n16,tuned,0.00143155,0.000553425,3.41e-07,1
delaunay_n18,baseline,0.00163936,0.00200353,3.11e-07,1
delaunay_n18,tuned,0.00143261,0.000907336,3.31e-07,1
delaunay_n19,baseline,0.00161114,0.00229373,3.51e-07,1
delaunay_n19,tuned,0.00145022,0.00131584,3.81e-07,5
DK01R,baseline,0.00140876,0.00138043,2.9e-07,1
DK01R,tuned,0.00126631,0.000443061,3.71e-07,1
dtoc,baseline,0.00155412,0.00159433,3.21e-07,1
dtoc,tuned,0.00151516,0.000497533,2.5e-07,1
Dubcova3,baseline,0.00150778,0.00191623,4.2e-07,3
Dubcova3,tuned,0.0013277,0.000795683,3.5e-07,3
dwa512,baseline,0.00154959,0.00135715,3.11e-07,1
dwa512,tuned,0.00147621,0.000449243,2.7e-07,1
dwt_209,baseline,0.00136305,0.00134244,2.7e-07,1
dwt_209,tuned,0.00128947,0.000428484,2.51e-07,1
dwt_221,baseline,0.00179403,0.00152289,2.91e-07,1
dwt_221,tuned,0.00156586,0.000457548,2.41e-07,1
dwt_346,baseline,0.00148704,0.00140196,3e-07,1
dwt_346,tuned,0.00135238,0.000429656,7.71e-07,1
dwt_492,baseline,0.00157478,0.00152143,2.8e-07,1
dwt_492,tuned,0.00142875,0.000456175,2.51e-07,1
dwt_59,baseline,0.00147104,0.00147555,3.21e-07,1
dwt_59,tuned,0.00142345,0.000437912,2.7e-07,1
dwt_758,baseline,0.00137487,0.00132047,3.01e-07,1
dwt_758,tuned,0.0012918,0.000434605,2.71e-07,1
dynamicSoaringProblem_6,baseline,0.00151723,0.00140244,3.01e-07,1
dynamicSoaringProblem_6,tuned,0.00142501,0.000441729,2.7e-07,1
ecl32,baseline,0.00163053,0.00167293,3.3e-07,1
ecl32,tuned,0.00151126,0.00057611,3.71e-07,1
ecology2,baseline,0.0017451,0.00261002,2.8e-07,2
ecology2,tuned,0.00129742,0.00161844,2.8e-07,2
engine,baseline,0.00157219,0.00188034,4.41e-07,5
