matrix,Version,Initialization,FeatureExtraction,Inference,Format
delaunay_n23,baseline,0.21627,0.359698,0.000172363,1
delaunay_n23,tuned,0.169204,0.363449,0.000152889,1
dermatology_5NN,baseline,0.214622,0.000135769,5.1694e-05,1
dermatology_5NN,tuned,0.21716,5.9654e-05,4.303e-05,1
diag,baseline,0.19577,0.000311162,5.636e-05,1
diag,tuned,0.225954,0.000225612,4.2665e-05,1
dolphins,baseline,0.213865,0.000121859,5.1249e-05,1
dolphins,tuned,0.218345,5.2369e-05,4.3405e-05,1
dw256B,baseline,0.194019,0.000166923,5.1775e-05,1
dw256B,tuned,0.218622,9.8144e-05,4.3625e-05,1
dwt_1242,baseline,0.214532,0.000265312,4.9605e-05,1
dwt_1242,tuned,0.221299,0.000203957,4.357e-05,1
dwt_221,baseline,0.190539,0.000156218,4.9459e-05,1
dwt_221,tuned,0.198125,8.2089e-05,4.5115e-05,1
dwt_234,baseline,0.246829,0.000154953,5.6804e-05,1
dwt_234,tuned,0.232303,7.6369e-05,4.843e-05,1
dwt_310,baseline,0.21555,0.000193728,6.5909e-05,1
dwt_310,tuned,0.240165,0.000117954,5.5809e-05,1
dwt_512,baseline,0.19864,0.000182523,5.2475e-05,1
dwt_512,tuned,0.220308,0.000106094,4.4425e-05,1
dwt_592,baseline,0.189674,0.000175243,5.6485e-05,1
dwt_592,tuned,0.256899,0.000104984,4.9429e-05,1
e40r0100,baseline,0.24026,0.00411947,6.0724e-05,1
e40r0100,tuned,0.248019,0.00387613,5.2309e-05,1
EAT_SR,baseline,0.202876,0.000885216,5.2769e-05,1
EAT_SR,tuned,0.196761,0.000723082,4.378e-05,1
ecology2,baseline,0.182405,0.160865,6.0169e-05,3
ecology2,tuned,0.181616,0.160936,5.2005e-05,3
Emilia_923,baseline,0.199497,0.152539,0.000239547,1
Emilia_923,tuned,0.173088,0.151595,9.1219e-05,1
Erdos02,baseline,0.1833,0.000209463,5.5844e-05,1
Erdos02,tuned,0.186344,0.000103539,4.4694e-05,1
Erdos981,baseline,0.216282,0.000137169,5.0854e-05,1
Erdos981,tuned,0.215282,8.3914e-05,5.4125e-05,1
eris1176,baseline,0.185273,0.000346367,5.0779e-05,1
eris1176,tuned,0.206557,0.000281032,5.2964e-05,1
ex22,baseline,0.233759,0.000365727,5.6494e-05,1
ex22,tuned,0.245906,0.000292222,0.000119419,1
ex26,baseline,0.221267,0.000788497,6.1565e-05,1
ex26,tuned,0.218896,0.000653988,4.798e-05,1
ex27,baseline,0.24964,0.000396596,6.3299e-05,1
ex27,tuned,0.275047,0.000318911,5.273e-05,1
ex31,baseline,0.232884,0.00100661,5.9334e-05,1
ex31,tuned,0.220895,0.00104071,4.8884e-05,1
EX5,baseline,0.225726,0.00133276,5.6579e-05,1
EX5,tuned,0.213525,0.00126125,5.3174e-05,1
ex8,baseline,0.272601,0.00102907,6.4204e-05,1
ex8,tuned,0.241379,0.00095581,5.3505e-05,1
extr1,baseline,0.203917,0.000151719,5.0879e-05,1
extr1,tuned,0.197246,6.376e-05,4.1059e-05,1
F1,baseline,0.192844,0.0923891,0.000159123,1
F1,tuned,0.195758,0.0994651,7.858e-05,1
filter2D,baseline,0.215344,0.000253847,5.2064e-05,1
filter2D,tuned,0.205047,0.000158198,4.1855e-05,1
fpga_dcop_02,baseline,0.20551,0.000198938,5.0725e-05,1
fpga_dcop_02,tuned,0.194151,0.000127399,4.2985e-05,1
fpga_dcop_06,baseline,0.206723,0.000208523,5.0655e-05,1
fpga_dcop_06,tuned,0.204855,0.000122289,4.2814e-05,1
fpga_dcop_22,baseline,0.204025,0.000199063,5.1284e-05,1
