matrix,Version,Initialization,FeatureExtraction,Inference,Format
fpga_dcop_11,baseline,0.00268528,0.000125643,1.355e-06,1
fpga_dcop_11,tuned,0.00135818,9.5289e-05,5.75e-07,1
fpga_dcop_17,baseline,0.00233445,0.000114409,1.275e-06,1
fpga_dcop_17,tuned,0.00116491,9.5804e-05,5.7e-07,1
fpga_dcop_20,baseline,0.00218766,0.000115003,1.38e-06,1
fpga_dcop_20,tuned,0.00129561,9.5934e-05,6.2e-07,1
fpga_dcop_27,baseline,0.00261009,0.000115079,1.46e-06,1
fpga_dcop_27,tuned,0.00148208,9.5478e-05,6.1e-07,1
fpga_dcop_30,baseline,0.00284706,0.000113414,1.145e-06,1
fpga_dcop_30,tuned,0.00173387,9.5114e-05,5.55e-07,1
fpga_dcop_32,baseline,0.00294756,0.000115938,1.305e-06,1
fpga_dcop_32,tuned,0.00181838,9.6388e-05,6.4e-07,1
fpga_dcop_35,baseline,0.00262398,0.000190558,1.35e-06,1
fpga_dcop_35,tuned,0.00158689,9.7694e-05,5.15e-07,1
fpga_dcop_39,baseline,0.00286922,0.000116183,1.385e-06,1
fpga_dcop_39,tuned,0.00182665,9.5708e-05,5.2e-07,1
fpga_dcop_40,baseline,0.00295939,0.000112479,1.135e-06,1
fpga_dcop_40,tuned,0.00189047,9.5408e-05,7.5e-07,1
fpga_dcop_43,baseline,0.00286627,0.000112379,1.245e-06,1
fpga_dcop_43,tuned,0.00165298,9.6054e-05,6.2e-07,1
fpga_dcop_49,baseline,0.00273343,0.000117683,1.695e-06,1
fpga_dcop_49,tuned,0.00173715,9.8298e-05,9.3e-07,1
fpga_dcop_50,baseline,0.00263537,0.000115884,1.24e-06,1
fpga_dcop_50,tuned,0.00156089,9.7454e-05,5.8e-07,1
fpga_dcop_51,baseline,0.00262233,0.000115243,1.24e-06,1
fpga_dcop_51,tuned,0.00169254,9.7419e-05,6.25e-07,1
fs_680_1,baseline,0.00264409,6.1789e-05,1.135e-06,1
fs_680_1,tuned,0.00174982,4.8464e-05,5.65e-07,1
fv1,baseline,0.00286993,0.00115731,1.265e-06,1
fv1,tuned,0.00181461,0.00109432,6.05e-07,1
G10,baseline,0.00301321,0.000546768,1.21e-06,5
G10,tuned,0.00175518,0.000522593,6.85e-07,5
G2,baseline,0.00289118,0.000612937,1.1e-06,5
G2,tuned,0.00176876,0.000535968,1.1e-06,5
G21,baseline,0.0021908,0.000151403,6.55e-07,1
G21,tuned,0.00107623,0.000134214,5.3e-07,1
G28,baseline,0.00235742,0.000579483,9.95e-07,1
G28,tuned,0.00194173,0.000531438,4.9e-07,1
G33,baseline,0.00279316,0.000143928,1.185e-06,0
G33,tuned,0.00177199,0.000118608,4.9e-07,0
G37,baseline,0.00262044,0.000348396,1.235e-06,1
G37,tuned,0.0016645,0.000326491,7.25e-07,1
G39,baseline,0.0026258,0.000347466,1.22e-06,1
G39,tuned,0.00146451,0.00033168,6.75e-07,1
G41,baseline,0.00266274,0.000350846,7.35e-07,1
G41,tuned,0.00115374,0.000322641,4.05e-07,1
G44,baseline,0.00257701,0.000288372,8.65e-07,1
G44,tuned,0.00144996,0.000270543,7.5e-07,1
G45,baseline,0.00268706,0.000285412,1.385e-06,1
G45,tuned,0.001679,0.000266727,8.1e-07,1
G48,baseline,0.00275836,0.000212928,7.6e-07,0
G48,tuned,0.00189334,0.000171828,4.6e-07,0
G52,baseline,0.00245821,0.000183068,1.06e-06,1
G52,tuned,0.00157017,0.000168748,6.55e-07,1
G53,baseline,0.00269204,0.000182608,7.35e-07,1
G53,tuned,0.00167625,0.000167123,5.75e-07,1
G54,baseline,0.0026631,0.000181058,7.3e-07,1
