matrix,Version,Initialization,FeatureExtraction,Inference,Format
fpga_dcop_38,baseline,0.00211774,0.000197508,7e-07,1
fpga_dcop_38,tuned,0.00143227,0.000115854,5.4e-07,1
fpga_dcop_39,baseline,0.00202931,0.000186938,7e-07,1
fpga_dcop_39,tuned,0.0014304,0.000122969,5.55e-07,1
fpga_dcop_43,baseline,0.00245427,0.000186713,7.45e-07,1
fpga_dcop_43,tuned,0.00193296,0.000118058,6.45e-07,1
fpga_dcop_46,baseline,0.00251387,0.000184038,6.5e-07,1
fpga_dcop_46,tuned,0.00175578,0.000118789,6.45e-07,1
fpga_dcop_50,baseline,0.0028883,0.000182128,7.3e-07,1
fpga_dcop_50,tuned,0.0017439,0.000122084,5.65e-07,1
freeFlyingRobot_1,baseline,0.00245681,0.000159513,7.4e-07,1
freeFlyingRobot_1,tuned,0.00197436,9.3514e-05,6.3e-07,1
freeFlyingRobot_15,baseline,0.0026297,0.000455905,6.2e-07,1
freeFlyingRobot_15,tuned,0.00161836,0.000364551,5.05e-07,1
freeFlyingRobot_6,baseline,0.0025076,0.000327422,6.7e-07,1
freeFlyingRobot_6,tuned,0.00204245,0.000259407,4.55e-07,1
Freescale2,baseline,0.00303375,0.236339,2.405e-06,0
Freescale2,tuned,0.00168803,0.259298,1.045e-06,0
fs_183_3,baseline,0.00281854,0.000131358,1.005e-06,1
fs_183_3,tuned,0.00192867,5.2864e-05,5.25e-07,1
fullb,baseline,0.00325605,0.0794721,1.63e-06,1
fullb,tuned,0.00225807,0.0711784,1.18e-06,1
G12,baseline,0.00326915,0.000142938,8.65e-07,1
G12,tuned,0.00239399,7.4234e-05,4.9e-07,1
G16,baseline,0.00271316,0.000126788,5.9e-07,1
G16,tuned,0.00223724,6.9439e-05,4.75e-07,1
G20,baseline,0.00259181,0.000131314,7e-07,1
G20,tuned,0.00193282,7.1049e-05,5.75e-07,1
G32,baseline,0.00314066,0.000226032,9.55e-07,1
G32,tuned,0.00218175,0.000141353,6.65e-07,1
G39,baseline,0.00277705,0.000163683,6.45e-07,1
G39,tuned,0.00214161,0.000100089,5.65e-07,1
g3rmt3m3,baseline,0.00212353,0.00214285,7.85e-07,1
g3rmt3m3,tuned,0.00152979,0.0021184,5.7e-07,1
G5,baseline,0.00252459,0.000240817,5.9e-07,1
G5,tuned,0.00179589,0.000148868,5.9e-07,1
G50,baseline,0.00237373,0.000342046,6.55e-07,1
G50,tuned,0.00185278,0.000252502,4.3e-07,1
G57,baseline,0.0026296,0.000408865,8.95e-07,1
G57,tuned,0.00200673,0.00037806,4.7e-07,1
G6,baseline,0.00239757,0.000218773,6.55e-07,1
G6,tuned,0.00180534,0.000154108,4.35e-07,1
G63,baseline,0.00267421,0.000299621,6.95e-07,1
G63,tuned,0.00181855,0.000232807,6.1e-07,1
G66,baseline,0.00251269,0.000721361,6.85e-07,1
G66,tuned,0.00181635,0.000729551,5e-07,1
G67,baseline,0.00281133,0.000515963,6.55e-07,1
G67,tuned,0.0017671,0.000516823,4.7e-07,1
g7jac020,baseline,0.00258469,0.000506788,6.4e-07,1
g7jac020,tuned,0.00178385,0.00042155,4.55e-07,1
g7jac020sc,baseline,0.00254457,0.000503434,6.85e-07,1
g7jac020sc,tuned,0.00188323,0.000427435,6.1e-07,1
g7jac160,baseline,0.0034815,0.0037938,1.6e-06,1
g7jac160,tuned,0.00236723,0.00331648,8.5e-07,1
g7jac180sc,baseline,0.0029043,0.00425635,1.03e-06,1
g7jac180sc,tuned,0.00201274,0.00416083,5.6e-07,1
G9,baseline,0.0025,0.000197757,6.65e-07,1
G9,tuned,0.00186554,0.000156198,6.1e-07,1
Ga10As10H30,baseline,0.00316726,0.0448476,1.37e-06,1
Ga10As10H30,tuned,0.002209,0.0439661,9.6e-07,1
GD06_theory,baseline,0.00262599,0.000128949,7e-07,1
GD06_theory,tuned,0.00199896,5.1479e-05,4.9e-07,1
GD96_a,baseline,0.00273659,0.000126419,6.55e-07,1
GD96_a,tuned,0.00221562,5.293e-05,5.65e-07,1
GD96_c,baseline,0.00246587,0.000112303,6.4e-07,1
GD96_c,tuned,0.00187879,4.7975e-05,5.5e-07,1
gent113,baseline,0.0025496,0.000119953,6.3e-07,1
gent113,tuned,0.00203859,5.3109e-05,4.65e-07,1
geom,baseline,0.002394,0.000215482,6.25e-07,1
geom,tuned,0.00185509,0.000109214,5.25e-07,1
germany_osm,baseline,0.00327724,0.641179,2.52e-06,1
germany_osm,tuned,0.00238295,0.768579,2.05e-06,1
Goodwin_023,baseline,0.00282169,0.00182097,1.15e-06,1
Goodwin_023,tuned,0.00204346,0.0017127,6.6e-07,1
Goodwin_054,baseline,0.00286362,0.00929,1.165e-06,1
Goodwin_054,tuned,0.00208228,0.00850012,5.95e-07,1
gre_185,baseline,0.00259208,0.000121769,7.65e-07,1
gre_185,tuned,0.00222661,5.9919e-05,5.65e-07,1
gre_343,baseline,0.002381,0.000154453,7.35e-07,1
gre_343,tuned,0.00184402,7.7484e-05,5.4e-07,1
gupta1,baseline,0.00301647,0.0028237,6.9e-07,0
gupta1,tuned,0.00198093,0.00260655,5.65e-07,1
Hamrle3,baseline,0.00292297,0.00925496,1.6e-06,1
Hamrle3,tuned,0.00218418,0.0052943,1.24e-06,1
Harvard500,baseline,0.00255511,0.000163407,1.14e-06,1
Harvard500,tuned,0.0017861,7.4614e-05,5.6e-07,1
heart1,baseline,0.00290244,0.00253368,9.15e-07,1
heart1,tuned,0.00210641,0.00237967,5.85e-07,1
heart2,baseline,0.0031179,0.00175565,1.19e-06,1
heart2,tuned,0.00222308,0.00155526,7.7e-07,1
helm3d01,baseline,0.00298014,0.00232192,1.465e-06,1
helm3d01,tuned,0.00207943,0.00224593,5.45e-07,1
HEP-th-new,baseline,0.00289982,0.000971088,8.55e-07,1
HEP-th-new,tuned,0.00208663,0.00081092,5.35e-07,1
hood,baseline,0.00357809,0.0615208,1.58e-06,1
hood,tuned,0.00263522,0.061639,1.85e-06,1
HTC_336_4438,baseline,0.00279129,0.00771728,9.9e-07,1
HTC_336_4438,tuned,0.00186712,0.0075837,5.45e-07,0
hugebubbles-00020,baseline,0.00286065,1.1394,1.81e-06,1
hugebubbles-00020,tuned,0.00250156,1.21223,2.255e-06,1
hugetrace-00020,baseline,0.00321991,1.45474,2.605e-06,1
hugetrace-00020,tuned,0.00287751,1.40013,1.905e-06,1
human_gene1,baseline,0.00315814,0.0444624,1.515e-06,0
human_gene1,tuned,0.00178132,0.0436148,1.57e-06,1
ibm32,baseline,0.0024979,0.000119399,6.55e-07,1
ibm32,tuned,0.00194994,4.5445e-05,5.55e-07,2
id2010,baseline,0.0031092,0.00197677,7.8e-07,1
id2010,tuned,0.00206785,0.00165133,6.25e-07,1
impcol_d,baseline,0.00273327,0.000137633,7.55e-07,1
impcol_d,tuned,0.0017688,0.000116499,7.25e-07,1
indianpines_10NN,baseline,0.00307528,0.000662968,7.25e-07,1
indianpines_10NN,tuned,0.00234646,0.000589609,6.5e-07,1
inline_1,baseline,0.00786689,0.120392,2.05e-06,1
inline_1,tuned,0.00258958,0.114344,1.8e-06,1
invextr1_new,baseline,0.00303245,0.00527926,9.25e-07,1
invextr1_new,tuned,0.00187315,0.00492668,5.85e-07,1
jagmesh3,baseline,0.00234293,0.000222028,6.45e-07,1
jagmesh3,tuned,0.00172812,0.000155429,5.9e-07,1
jan99jac040sc,baseline,0.00252354,0.000977525,6.6e-07,1
jan99jac040sc,tuned,0.00225147,0.000900221,5.75e-07,1
jan99jac100sc,baseline,0.00255938,0.00224543,8.5e-07,1
jan99jac100sc,tuned,0.00192074,0.0020304,5.8e-07,1
jazz,baseline,0.00268561,0.000126973,6.3e-07,1
jazz,tuned,0.00207703,6.9975e-05,5.2e-07,1
jgl009,baseline,0.00266806,0.000105139,5.45e-07,2
jgl009,tuned,0.00227598,4.727e-05,5.85e-07,2
jgl011,baseline,0.00253248,0.000107574,5.2e-07,2
jgl011,tuned,0.00214871,4.506e-05,4.2e-07,2
jnlbrng1,baseline,0.00268914,0.00324684,6.85e-07,2
jnlbrng1,tuned,0.00191197,0.00317405,5.5e-07,2
jpwh_991,baseline,0.00242814,0.000151914,6.1e-07,1
jpwh_991,tuned,0.00187512,9.2644e-05,4.6e-07,1
kineticBatchReactor_8,baseline,0.00193159,0.000354561,6.85e-07,1
kineticBatchReactor_8,tuned,0.00148209,0.000289002,5.25e-07,1
kkt_power,baseline,0.00366152,0.0594574,2.355e-06,1
kkt_power,tuned,0.00271634,0.0585303,1.295e-06,1
kmer_A2a,baseline,0.00284383,2.998,3.425e-06,1
kmer_A2a,tuned,0.00222798,2.95505,2.71e-06,1
kmer_V2a,baseline,0.00269164,0.659054,2.515e-06,1
kmer_V2a,tuned,0.00201677,0.676718,2.035e-06,1
kron_g500-logn19,baseline,0.00307391,0.0902897,1.61e-06,0
kron_g500-logn19,tuned,0.00209676,0.0891788,1.165e-06,1
ks2010,baseline,0.00292682,0.00333651,9.65e-07,1
