matrix,Version,Initialization,FeatureExtraction,Inference,Format
c-57,baseline,0.165847,0.00371799,7.2258e-05,0
c-57,tuned,0.163048,0.00353011,6.8521e-05,0
c-64b,baseline,0.163126,0.00444391,7.1782e-05,0
c-64b,tuned,0.162745,0.00418249,6.9721e-05,0
c-67b,baseline,0.163225,0.00510412,7.0376e-05,0
c-67b,tuned,0.161788,0.00478247,6.7057e-05,0
ca-CondMat,baseline,0.164907,0.000846146,7.0431e-05,1
ca-CondMat,tuned,0.163804,0.000715695,7.043e-05,1
cage,baseline,0.170832,0.000201226,7.9512e-05,1
cage,tuned,0.169583,0.000186472,7.4941e-05,1
cage5,baseline,0.162261,0.000169002,6.8358e-05,2
cage5,tuned,0.161419,0.000150546,6.4729e-05,2
cage7,baseline,0.164373,0.000245589,7.1634e-05,1
cage7,tuned,0.160679,0.000219951,7.0559e-05,1
cage8,baseline,0.161895,0.000325067,7.6358e-05,1
cage8,tuned,0.160731,0.000313296,7.1667e-05,1
can_229,baseline,0.169704,0.000196958,6.997e-05,1
can_229,tuned,0.168132,0.000183484,6.5439e-05,1
can_61,baseline,0.174047,0.000175444,7.3619e-05,1
can_61,tuned,0.166763,0.000164051,6.8108e-05,1
can_96,baseline,0.166394,0.000187745,6.9075e-05,2
can_96,tuned,0.163124,0.000175361,6.7646e-05,2
cavity02,baseline,0.163614,0.000291641,7.6184e-05,1
cavity02,tuned,0.161927,0.000284356,7.258e-05,1
cavity10,baseline,0.161951,0.00118327,7.5397e-05,1
cavity10,tuned,0.160282,0.00103375,7.1078e-05,1
cavity11,baseline,1.0701,0.00113924,8.79e-05,1
cavity11,tuned,0.165024,0.00110746,6.8154e-05,1
cavity17,baseline,0.163307,0.00140941,7.216e-05,1
cavity17,tuned,0.161448,0.00155867,7.317e-05,1
cavity22,baseline,0.161773,0.00138873,7.2732e-05,1
cavity22,tuned,0.161643,0.00173256,6.6905e-05,1
cavity26,baseline,0.168871,0.00152707,7.3884e-05,1
cavity26,tuned,0.162021,0.0015998,6.8353e-05,1
c-big,baseline,0.163407,0.0296393,6.95e-05,0
c-big,tuned,0.162621,0.0262212,7.1713e-05,0
cca,baseline,0.163199,0.00557561,6.9328e-05,1
cca,tuned,0.163059,0.00511267,6.4037e-05,1
cdde5,baseline,0.164301,0.000327791,7.1818e-05,1
cdde5,tuned,0.163122,0.000308863,6.8808e-05,1
cegb2802,baseline,0.164239,0.00173509,7.7411e-05,1
cegb2802,tuned,0.16289,0.00181208,7.1325e-05,1
cegb2919,baseline,0.165654,0.00194535,7.77e-05,1
cegb2919,tuned,0.16405,0.00230481,7.1623e-05,1
cell2,baseline,0.164392,0.000762592,7.6213e-05,1
cell2,tuned,0.160639,0.000682235,6.9282e-05,1
ch7-8-b5,baseline,0.164692,0.00144549,7.2523e-05,1
ch7-8-b5,tuned,0.163382,0.000719433,6.7387e-05,1
Chebyshev2,baseline,0.164089,0.000384509,7.18e-05,0
Chebyshev2,tuned,0.162523,0.000374663,6.3839e-05,0
Chem97ZtZ,baseline,0.162381,0.000283627,7.481e-05,1
Chem97ZtZ,tuned,0.16149,0.000272591,6.9364e-05,1
chipcool1,baseline,0.165212,0.00323103,7.2545e-05,1
chipcool1,tuned,0.162621,0.00267067,6.8316e-05,1
circuit_1,baseline,0.163508,0.00044612,6.3527e-05,1
circuit_1,tuned,0.162273,0.000436727,5.9563e-05,1
circuit204,baseline,0.160378,0.000251514,8.0728e-05,1
circuit204,tuned,0.159809,0.000250687,7.1166e-05,1
ck104,baseline,0.162192,0.00018478,6.7121e-05,2
ck104,tuned,0.162329,0.000164051,6.3862e-05,2
