matrix,Version,Initialization,FeatureExtraction,Inference,Format
dataset22mfeatzernike_10NN,tuned,0.00102192,9.1792e-05,3.16e-07,1
dc2,baseline,0.00158022,0.0036179,5.16e-07,1
dc2,tuned,0.00108101,0.00292977,3.53e-07,1
dc3,baseline,0.00147427,0.00336597,4.39e-07,1
dc3,tuned,0.000972572,0.00277037,4.07e-07,1
d_dyn1,baseline,0.00161375,1.9663e-05,4.28e-07,1
d_dyn1,tuned,0.00108187,1.004e-05,3.49e-07,1
delaunay_n14,baseline,0.00159402,0.00060059,4.1e-07,0
delaunay_n14,tuned,0.000932796,0.000456931,3.67e-07,0
delaunay_n15,baseline,0.00138735,0.000903836,3.61e-07,0
delaunay_n15,tuned,0.000993534,0.000770794,3.85e-07,0
delaunay_n19,baseline,0.00155952,0.0146537,6.01e-07,1
delaunay_n19,tuned,0.00108979,0.0107942,3.34e-07,1
denormal,baseline,0.00147618,0.00326597,5.33e-07,1
denormal,tuned,0.0010776,0.00303844,3.51e-07,1
descriptor_xingo6u,baseline,0.00152304,0.000439332,4.06e-07,1
descriptor_xingo6u,tuned,0.0010346,0.000400701,2.63e-07,1
dgreen,baseline,0.00213057,0.152665,1.09e-06,1
dgreen,tuned,0.00113812,0.15327,8.71e-07,1
DK01R,baseline,0.00161153,4.476e-05,4.31e-07,1
DK01R,tuned,0.000919486,3.7533e-05,2.56e-07,1
Dubcova3,baseline,0.00167366,0.0107679,5.4e-07,1
Dubcova3,tuned,0.00104321,0.00930601,3.34e-07,1
dw4096,baseline,0.00277366,0.000218894,3.83e-07,1
dw4096,tuned,0.00166968,0.000130001,3.17e-07,1
dw8192,baseline,0.00121148,0.000192026,3.85e-07,1
dw8192,tuned,0.000976984,0.000130657,2.86e-07,1
dwt_193,baseline,0.00142822,2.451e-05,2.97e-07,1
dwt_193,tuned,0.000943854,1.6188e-05,2.18e-07,1
dwt_245,baseline,0.00130332,2.0287e-05,3.61e-07,1
dwt_245,tuned,0.00110189,1.2544e-05,2.36e-07,1
dwt_503,baseline,0.00144313,4.609e-05,4.15e-07,1
dwt_503,tuned,0.00106186,3.0123e-05,2.73e-07,1
dwt_59,baseline,0.00123177,2.0499e-05,3.27e-07,1
dwt_59,tuned,0.00112018,7.982e-06,2.7e-07,1
dwt_607,baseline,0.00126746,5.0954e-05,3.86e-07,1
dwt_607,tuned,0.000890596,7.6463e-05,7.5e-07,1
dwt_918,baseline,0.0014291,3.8709e-05,3.15e-07,1
dwt_918,tuned,0.000913994,2.9388e-05,2.91e-07,1
dynamicSoaringProblem_2,baseline,0.00120259,5.6857e-05,3.48e-07,1
dynamicSoaringProblem_2,tuned,0.000902493,5.3444e-05,3.27e-07,1
dynamicSoaringProblem_6,baseline,0.00144004,0.000113,3.6e-07,1
dynamicSoaringProblem_6,tuned,0.00113899,0.000103849,2.38e-07,1
e40r0100,baseline,0.00128305,0.00138682,4.16e-07,1
e40r0100,tuned,0.000844967,0.00125625,3.17e-07,1
ecology2,baseline,0.00203118,0.0205577,8.48e-07,5
ecology2,tuned,0.00103745,0.0160452,2.89e-07,1
engine,baseline,0.00171147,0.0141432,6.13e-07,1
engine,tuned,0.00102217,0.0124258,2.7e-07,1
epb3,baseline,0.00133559,0.00179665,3.91e-07,1
epb3,tuned,0.000767839,0.00130787,2.84e-07,1
EVA,baseline,0.00135003,0.000129954,4.05e-07,5
EVA,tuned,0.000987149,9.1002e-05,2.7e-07,0
EX1,baseline,0.0014498,3.8468e-05,3.87e-07,1
EX1,tuned,0.000903706,3.3258e-05,2.77e-07,1
ex12,baseline,0.00132009,0.000228557,3.78e-07,1
ex12,tuned,0.000999538,0.000207331,3.14e-07,1
ex13,baseline,0.001412,0.000212813,3.86e-07,1
ex13,tuned,0.000873511,0.000188956,2.48e-07,1
ex25,baseline,0.00119846,7.5226e-05,3.58e-07,1
ex25,tuned,0.000916534,6.6737e-05,2e-07,1
ex27,baseline,0.00132156,0.000126785,3.43e-07,1
