matrix,Version,Initialization,FeatureExtraction,Inference,Format
c-37,baseline,0.00137712,0.000470957,3.12e-07,1
c-37,tuned,0.000886123,0.000398497,2.65e-07,1
c-39,baseline,0.00144854,0.000500232,3.83e-07,1
c-39,tuned,0.000864751,0.000422005,2.43e-07,1
c-40,baseline,0.00134895,0.000488877,2.97e-07,1
c-40,tuned,0.00173988,0.000426936,2.06e-07,1
c-61,baseline,0.00138577,0.000555955,3.9e-07,1
c-61,tuned,0.000940982,0.000758374,2.98e-07,1
c-70,baseline,0.00145805,0.000863554,4.14e-07,1
c-70,tuned,0.000872381,0.000732354,2.53e-07,0
c-71,baseline,0.0015356,0.00116898,6.2e-07,1
c-71,tuned,0.000999943,0.000751898,3.62e-07,1
cage13,baseline,0.00150439,0.00241239,6.55e-07,1
cage13,tuned,0.00170558,0.00224417,4.1e-07,1
cage4,baseline,0.00202243,0.000450739,3.14e-07,2
cage4,tuned,0.000844525,0.000794349,3.13e-07,2
CAG_mat1916,baseline,0.00137739,0.000497894,3.61e-07,1
CAG_mat1916,tuned,0.000855912,0.000429142,2.72e-07,1
ca-HepTh,baseline,0.00139148,0.000470109,2.78e-07,1
ca-HepTh,tuned,0.000874435,0.000389222,2.12e-07,1
can_187,baseline,0.00238109,0.000449364,4.17e-07,1
can_187,tuned,0.00128682,0.00038001,2.8e-07,1
can_61,baseline,0.00172729,0.000441547,3.05e-07,1
can_61,tuned,0.000892526,0.000377048,2.47e-07,1
can_62,baseline,0.00139171,0.000449829,4.41e-07,1
can_62,tuned,0.00091394,0.000377532,2.76e-07,1
can_634,baseline,0.00137118,0.000442864,3.61e-07,1
can_634,tuned,0.000918512,0.000387012,2.58e-07,1
case39,baseline,0.0014745,0.0012299,8.5e-07,0
case39,tuned,0.000937659,0.00076989,2.94e-07,0
cavity01,baseline,0.00284821,0.000535668,3.28e-07,1
cavity01,tuned,0.00136593,0.00041477,3.05e-07,1
cavity05,baseline,0.0013345,0.000492665,2.93e-07,1
cavity05,tuned,0.000854996,0.000414676,2.2e-07,1
cavity07,baseline,0.00132967,0.000491611,3.73e-07,1
cavity07,tuned,0.000862181,0.000415157,2.3e-07,1
cavity08,baseline,0.00133032,0.000492389,3.09e-07,1
cavity08,tuned,0.000841913,0.000417588,2.43e-07,1
cavity11,baseline,0.00134382,0.000501793,3.12e-07,1
cavity11,tuned,0.00083624,0.000433903,2.27e-07,1
cavity12,baseline,0.00142066,0.000514937,3.09e-07,1
cavity12,tuned,0.000887341,0.000429016,2.13e-07,1
cavity14,baseline,0.00138679,0.000502956,2.58e-07,1
cavity14,tuned,0.00101228,0.00065469,2.38e-07,1
cavity20,baseline,0.00143334,0.000528383,2.8e-07,1
cavity20,tuned,0.000877757,0.000452941,2.43e-07,1
c-big,baseline,0.00155724,0.00214846,3.86e-07,4
c-big,tuned,0.000947909,0.00131853,1.66e-07,0
cdde3,baseline,0.0013535,0.000477941,3.34e-07,2
cdde3,tuned,0.00136756,0.000406636,1.83e-07,1
cell1,baseline,0.00135598,0.00051414,3.63e-07,1
cell1,tuned,0.000914879,0.000723305,2.2e-07,1
cfd1,baseline,0.00146559,0.00118621,9.39e-07,1
cfd1,tuned,0.000923965,0.00103001,2.79e-07,1
ch5-5-b3,baseline,0.00137424,0.000465366,3.41e-07,1
ch5-5-b3,tuned,0.000899041,0.000399006,3.07e-07,1
ch7-8-b5,baseline,0.00147612,0.000872076,4.62e-07,1
ch7-8-b5,tuned,0.000995421,0.000715836,2.86e-07,1
Chebyshev4,baseline,0.00238269,0.00111311,7.38e-07,0
Chebyshev4,tuned,0.000929098,0.000967437,3.26e-07,0
circuit_2,baseline,0.00221238,0.000487717,2.85e-07,1
circuit_2,tuned,0.00191156,0.000416168,3.3e-07,1
circuit_3,baseline,0.00142637,0.000776235,3.88e-07,1
circuit_3,tuned,0.000886055,0.000430054,3.02e-07,1
cit-HepTh,baseline,0.00148883,0.000536897,4.35e-07,1
cit-HepTh,tuned,0.000924527,0.000560418,3.18e-07,1
cit-Patents,baseline,0.00159417,0.00470539,7.58e-07,1
cit-Patents,tuned,0.000973018,0.00455822,2.65e-07,1
ck400,baseline,0.00135287,0.00050971,3.6e-07,1
ck400,tuned,0.000935592,0.000919374,8.56e-07,1
co2010,baseline,0.00147573,0.00109139,4.71e-07,1
co2010,tuned,0.000918612,0.00093967,3.23e-07,1
coAuthorsDBLP,baseline,0.00156269,0.00139737,1.456e-06,1
coAuthorsDBLP,tuned,0.000943798,0.0012751,3.33e-07,1
com-LiveJournal,baseline,0.00155075,0.0129361,4.3e-07,0
com-LiveJournal,tuned,0.00098035,0.0128661,2.75e-07,0
cond-mat,baseline,0.00137048,0.000521611,3.86e-07,1
cond-mat,tuned,0.000876988,0.000610765,2.16e-07,1
CoupCons3D,baseline,0.0024807,0.00361438,8.78e-07,1
