matrix,Version,Initialization,FeatureExtraction,Inference,Format
ch5-5-b3,baseline,0.139118,0.00102451,6.0152e-05,1
ch5-5-b3,tuned,0.141402,0.000413928,2.2329e-05,1
ch7-8-b5,baseline,0.135631,0.000880412,4.3532e-05,1
ch7-8-b5,tuned,0.131005,0.000727916,2.9165e-05,1
Chebyshev4,baseline,0.141781,0.00111527,2.6165e-05,0
Chebyshev4,tuned,0.143515,0.0009524,1.5921e-05,0
circuit_2,baseline,0.158612,0.000470017,2.3416e-05,1
circuit_2,tuned,0.147628,0.000406684,2.0053e-05,1
circuit_3,baseline,0.145761,0.000497282,2.474e-05,1
circuit_3,tuned,0.142293,0.000428019,2.2834e-05,1
cit-HepTh,baseline,0.150151,0.000540808,3.3414e-05,1
cit-HepTh,tuned,0.147041,0.000450989,2.6392e-05,1
cit-Patents,baseline,0.141661,0.00489848,4.9881e-05,1
cit-Patents,tuned,0.150919,0.00421219,2.4873e-05,1
ck400,baseline,0.135593,0.000476927,2.2741e-05,1
ck400,tuned,0.142459,0.000714887,1.9434e-05,1
co2010,baseline,0.144912,0.00110472,4.1667e-05,1
co2010,tuned,0.135776,0.000950918,2.914e-05,1
coAuthorsDBLP,baseline,0.136659,0.0014135,5.2491e-05,1
coAuthorsDBLP,tuned,0.141939,0.0015635,2.9201e-05,1
com-LiveJournal,baseline,0.143697,0.0114708,2.6298e-05,0
com-LiveJournal,tuned,0.142091,0.0116924,1.4336e-05,0
cond-mat,baseline,0.151854,0.000512457,2.3928e-05,1
cond-mat,tuned,0.144485,0.000446332,2.3139e-05,1
CoupCons3D,baseline,0.140876,0.00296042,5.9539e-05,1
CoupCons3D,tuned,0.142442,0.00292102,2.4673e-05,1
crankseg_2,baseline,0.145956,0.00173198,4.2391e-05,1
crankseg_2,tuned,0.141068,0.00164623,2.0743e-05,1
crystk01,baseline,0.147236,0.000558846,2.0986e-05,1
crystk01,tuned,0.117531,0.000480937,2.2302e-05,1
crystm01,baseline,0.136805,0.00052983,1.9369e-05,1
crystm01,tuned,0.153075,0.000933297,5.1209e-05,1
crystm03,baseline,0.193546,0.000878467,2.1169e-05,2
crystm03,tuned,0.128348,0.000741827,1.9368e-05,2
cvxqp3,baseline,0.131861,0.000524283,2.3798e-05,1
cvxqp3,tuned,0.138069,0.000455894,2.2843e-05,1
data,baseline,0.142357,0.000493786,2.252e-05,1
data,tuned,0.135958,0.000875933,5.3457e-05,1
dc1,baseline,0.146151,0.000995641,2.3892e-05,0
dc1,tuned,0.1409,0.00145756,1.5899e-05,0
dc3,baseline,0.130187,0.000992716,2.5789e-05,0
dc3,tuned,0.142742,0.00115236,1.5969e-05,0
d_dyn,baseline,0.134888,0.000465884,2.5227e-05,1
d_dyn,tuned,0.135302,0.000392871,2.1553e-05,1
d_dyn1,baseline,0.134892,0.00100582,6.1504e-05,1
d_dyn1,tuned,0.142467,0.000385737,2.132e-05,1
delaunay_n10,baseline,0.14376,0.000456983,2.3389e-05,1
delaunay_n10,tuned,0.136707,0.000476651,5.0739e-05,1
delaunay_n17,baseline,0.150804,0.00105666,4.7124e-05,1
delaunay_n17,tuned,0.134848,0.000935832,2.8906e-05,1
dendrimer,baseline,0.134317,0.000487512,2.1125e-05,1
dendrimer,tuned,0.119822,0.000409381,1.9656e-05,1
dictionary28,baseline,0.134192,0.000532289,2.3429e-05,1
dictionary28,tuned,0.128487,0.000485911,2.2706e-05,1
d_ss,baseline,0.13944,0.000467727,2.1671e-05,1
d_ss,tuned,0.133617,0.000702216,2.0233e-05,1
dw256B,baseline,0.13167,0.000465928,2.1734e-05,1
dw256B,tuned,0.119405,0.000401106,2.7842e-05,1
dw8192,baseline,0.138206,0.000496235,2.0451e-05,1
dw8192,tuned,0.141095,0.00074425,1.8163e-05,1
dwb512,baseline,0.140623,0.000460772,2.13e-05,1
dwb512,tuned,0.140296,0.000395315,1.8273e-05,1
dwt_162,baseline,0.139819,0.000460162,2.3772e-05,1
dwt_162,tuned,0.144502,0.000387453,1.9577e-05,1
dwt_221,baseline,0.130852,0.00046491,2.3493e-05,1
dwt_221,tuned,0.130254,0.000387852,2.0735e-05,1
dwt_307,baseline,0.138298,0.000463064,2.396e-05,1
dwt_307,tuned,0.132653,0.000391019,2.0986e-05,1
dwt_492,baseline,0.140202,0.000473824,2.5353e-05,1
dwt_492,tuned,0.134026,0.000394405,2.0184e-05,1
dwt_592,baseline,0.155634,0.000472651,2.4466e-05,1
dwt_592,tuned,0.141098,0.000398518,2.0378e-05,1
dwt_72,baseline,0.139913,0.000474978,2.0506e-05,1
dwt_72,tuned,0.142098,0.000386257,1.7223e-05,1
dynamicSoaringProblem_4,baseline,0.134383,0.000749721,2.4444e-05,1
dynamicSoaringProblem_4,tuned,0.137415,0.000400315,1.9498e-05,1
EAT_SR,baseline,0.131699,0.000524823,2.9385e-05,1
EAT_SR,tuned,0.12665,0.000460921,2.4748e-05,1
email-Eu-core-temporal,baseline,0.126178,0.000478749,2.2248e-05,1
email-Eu-core-temporal,tuned,0.125191,0.0003969,1.9639e-05,1
epb0,baseline,0.142985,0.000468088,2.6076e-05,1
epb0,tuned,0.142388,0.000391752,2.0207e-05,1
epb3,baseline,0.136461,0.000990684,2.4639e-05,2
epb3,tuned,0.136674,0.000892941,2.1738e-05,2
eris1176,baseline,0.14247,0.000473445,2.219e-05,1
eris1176,tuned,0.133384,0.000405643,1.9211e-05,1
EX1,baseline,0.13367,0.00045964,2.3893e-05,1
EX1,tuned,0.131555,0.000389737,1.9446e-05,1
ex15,baseline,0.553985,0.000768283,1.9505e-05,1
ex15,tuned,0.135541,0.000458219,1.8108e-05,1
ex2,baseline,0.106714,0.000485572,2.3059e-05,1
ex2,tuned,0.120554,0.000400403,1.8518e-05,1
ex22,baseline,0.1431,0.000481698,2.429e-05,1
ex22,tuned,0.129798,0.000441618,1.979e-05,1
ex25,baseline,0.135901,0.000469853,2.2142e-05,1
ex25,tuned,0.149197,0.000709747,1.8494e-05,1
ex32,baseline,0.133769,0.000472586,2.3622e-05,1
ex32,tuned,0.132524,0.000407801,2.1153e-05,1
ex33,baseline,0.133699,0.000493006,2.3697e-05,1
ex33,tuned,0.128339,0.000405404,1.9316e-05,1
ex37,baseline,0.124296,0.000489625,2.0072e-05,1
ex37,tuned,0.130289,0.000419173,1.8753e-05,1
EX6,baseline,0.136006,0.000566386,2.637e-05,1
EX6,tuned,0.132155,0.000510968,2.1114e-05,1
ex8,baseline,0.136433,0.000505096,2.013e-05,1
ex8,tuned,0.132097,0.000447984,1.9558e-05,1
F1,baseline,0.129706,0.00279982,4.5636e-05,1
F1,tuned,0.127722,0.00294842,2.3229e-05,1
fe_sphere,baseline,0.141895,0.000516885,2.3445e-05,1
