matrix,Version,Initialization,FeatureExtraction,Inference,Format
fpga_trans_01,tuned,0.000998098,0.000265961,3.5e-07,1
freeFlyingRobot_7,baseline,0.00206634,0.000348239,1.26e-06,1
freeFlyingRobot_7,tuned,0.00101273,0.000368824,4.05e-07,1
Freescale1,baseline,0.00258072,0.277445,1.353e-06,1
Freescale1,tuned,0.00118576,0.284605,1.166e-06,1
FullChip,baseline,0.00261303,0.322298,1.264e-06,0
FullChip,tuned,0.00114681,0.306692,8.34e-07,0
G10,baseline,0.00212926,0.000328676,5.64e-07,1
G10,tuned,0.00102989,0.000313959,5.27e-07,1
G19,baseline,0.00207457,0.000213243,4.69e-07,1
G19,tuned,0.000956726,0.000223312,3.74e-07,1
G24,baseline,0.00478595,0.000555897,8.07e-07,1
G24,tuned,0.00663834,0.000521354,5.72e-07,1
G27,baseline,0.00218922,0.000461689,6.47e-07,1
G27,tuned,0.00109811,0.000449727,6.07e-07,1
G2_circuit,baseline,0.00217241,0.0163201,6.61e-07,1
G2_circuit,tuned,0.0010283,0.0163512,5.2e-07,1
G34,baseline,0.00208595,0.000384141,5.39e-07,1
G34,tuned,0.000974708,0.000346999,3.72e-07,1
G37,baseline,0.00207482,0.000261668,8.11e-07,1
G37,tuned,0.0010494,0.00026235,5e-07,1
G3_circuit,baseline,0.00245409,0.176823,1.196e-06,5
G3_circuit,tuned,0.00106731,0.172618,9.92e-07,1
G42,baseline,0.00210538,0.000265035,5.86e-07,1
G42,tuned,0.000997554,0.000259953,8.55e-07,1
G5,baseline,0.00219167,0.000329229,7.85e-07,1
G5,tuned,0.00108908,0.000324776,4.43e-07,1
G6,baseline,0.00205796,0.000323832,4.82e-07,1
G6,tuned,0.00107381,0.000319559,4.04e-07,1
G65,baseline,0.00215146,0.00090805,6.22e-07,1
G65,tuned,0.00103618,0.000905923,5.07e-07,1
G67,baseline,0.00211534,0.0011244,5.05e-07,1
G67,tuned,0.00105665,0.00106399,4.5e-07,1
g7jac020sc,baseline,0.00213027,0.000838336,5.58e-07,1
g7jac020sc,tuned,0.00109055,0.000811533,3.46e-07,1
g7jac120,baseline,0.00227859,0.00488274,5.54e-07,1
g7jac120,tuned,0.00107675,0.0049742,3.79e-07,1
g7jac120sc,baseline,0.00213567,0.00471678,5.92e-07,1
g7jac120sc,tuned,0.000983542,0.00492963,4.66e-07,1
g7jac140,baseline,0.00210425,0.00494569,5.3e-07,1
g7jac140,tuned,0.000990774,0.00511425,3.66e-07,1
GAP-road,baseline,0.00258482,0.868996,1.513e-06,1
GAP-road,tuned,0.00124022,0.865037,1.507e-06,1
garon2,baseline,0.00206467,0.00396922,5.87e-07,1
garon2,tuned,0.000977451,0.00391198,4.14e-07,1
GD01_a,baseline,0.00218052,0.000174249,4.07e-07,1
GD01_a,tuned,0.000990216,0.000162341,3.66e-07,1
GD02_a,baseline,0.00217297,0.000161844,5.17e-07,2
GD02_a,tuned,0.000955362,0.000153776,3.27e-07,2
GD06_Java,baseline,0.00205509,0.000244389,4.63e-07,1
GD06_Java,tuned,0.00098257,0.000230072,3.41e-07,1
GD95_a,baseline,0.00218954,0.000170921,5.13e-07,2
GD95_a,tuned,0.00100025,0.000158348,4.65e-07,2
GD96_d,baseline,0.00216647,0.000167564,4.52e-07,1
GD96_d,tuned,0.000965403,0.000163864,5e-07,1
GD98_c,baseline,0.00216847,0.000172179,4.9e-07,1
GD98_c,tuned,0.000965701,0.000163624,3.81e-07,1
gemat12,baseline,0.00205199,0.000261208,4.74e-07,1
gemat12,tuned,0.000969731,0.000221376,3.38e-07,1
Geo_1438,baseline,0.00306188,0.580126,1.391e-06,1
Geo_1438,tuned,0.00114501,0.560728,9.1e-07,1
