matrix,Format,Timings,OptimumFormat
adder_dcop_35,4,0.000162402,1
adder_dcop_35,5,0.000161033,1
adder_dcop_36,0,0.000137435,1
adder_dcop_36,1,0.000108945,1
adder_dcop_36,2,0.00134043,1
adder_dcop_36,3,0.000995763,1
adder_dcop_36,4,0.00016195,1
adder_dcop_36,5,0.000160788,1
adder_dcop_37,0,0.000137846,1
adder_dcop_37,1,0.000109064,1
adder_dcop_37,2,0.00133921,1
adder_dcop_37,3,0.000992198,1
adder_dcop_37,4,0.000162543,1
adder_dcop_37,5,0.000161089,1
adder_dcop_38,0,0.000137623,1
adder_dcop_38,1,0.000108899,1
adder_dcop_38,2,0.00133954,1
adder_dcop_38,3,0.000990887,1
adder_dcop_38,4,0.000162136,1
adder_dcop_38,5,0.000161046,1
adder_dcop_39,0,0.000137707,1
adder_dcop_39,1,0.000108844,1
adder_dcop_39,2,0.00134256,1
adder_dcop_39,3,0.000995862,1
adder_dcop_39,4,0.000162073,1
adder_dcop_39,5,0.000160803,1
adder_dcop_40,0,0.000137281,1
adder_dcop_40,1,0.000109119,1
adder_dcop_40,2,0.00134003,1
adder_dcop_40,3,0.00099733,1
adder_dcop_40,4,0.000161934,1
adder_dcop_40,5,0.000160727,1
adder_dcop_41,0,0.000137494,1
adder_dcop_41,1,0.000109182,1
adder_dcop_41,2,0.00134107,1
adder_dcop_41,3,0.000993894,1
adder_dcop_41,4,0.000162374,1
adder_dcop_41,5,0.00016102,1
adder_dcop_42,0,0.000136773,1
adder_dcop_42,1,0.000109029,1
adder_dcop_42,2,0.00133681,1
adder_dcop_42,3,0.000992382,1
adder_dcop_42,4,0.000162028,1
adder_dcop_42,5,0.000160786,1
adder_dcop_43,0,0.000137461,1
adder_dcop_43,1,0.000109224,1
adder_dcop_43,2,0.0013381,1
adder_dcop_43,3,0.00099747,1
adder_dcop_43,4,0.000161835,1
adder_dcop_43,5,0.000160747,1
adder_dcop_44,0,0.00013648,1
adder_dcop_44,1,0.000109126,1
adder_dcop_44,2,0.00133831,1
adder_dcop_44,3,0.000988077,1
adder_dcop_44,4,0.000162146,1
adder_dcop_44,5,0.000160807,1
adder_dcop_45,0,0.000138345,1
adder_dcop_45,1,0.000109117,1
adder_dcop_45,2,0.00134282,1
adder_dcop_45,3,0.000989575,1
adder_dcop_45,4,0.000162813,1
adder_dcop_45,5,0.000161322,1
adder_dcop_46,0,0.000137499,1
adder_dcop_46,1,0.000108909,1
adder_dcop_46,2,0.00134719,1
adder_dcop_46,3,0.000992632,1
adder_dcop_46,4,0.000162134,1
adder_dcop_46,5,0.000160824,1
adder_dcop_47,0,0.000137692,1
adder_dcop_47,1,0.000109388,1
adder_dcop_47,2,0.00137891,1
adder_dcop_47,3,0.000995287,1
adder_dcop_47,4,0.000162942,1
adder_dcop_47,5,0.000161125,1
adder_dcop_48,0,0.000137548,1
adder_dcop_48,1,0.000108898,1
adder_dcop_48,2,0.00138868,1
adder_dcop_48,3,0.000997002,1
adder_dcop_48,4,0.000163293,1
adder_dcop_48,5,0.000161364,1
adder_dcop_49,0,0.000137606,1
adder_dcop_49,1,0.000109178,1
adder_dcop_49,2,0.00136884,1
adder_dcop_49,3,0.000992343,1
adder_dcop_49,4,0.000162466,1
adder_dcop_49,5,0.00016143,1
adder_dcop_50,0,0.000137193,1
adder_dcop_50,1,0.000109066,1
adder_dcop_50,2,0.00138017,1
adder_dcop_50,3,0.000995198,1
adder_dcop_50,4,0.000162922,1
adder_dcop_50,5,0.00016096,1
adder_dcop_51,0,0.000137506,1
adder_dcop_51,1,0.000109334,1
adder_dcop_51,2,0.0014104,1
adder_dcop_51,3,0.000999722,1
adder_dcop_51,4,0.000163465,1
adder_dcop_51,5,0.000161204,1
adder_dcop_52,0,0.000141452,1
adder_dcop_52,1,0.000109535,1
adder_dcop_52,2,0.00142317,1
adder_dcop_52,3,0.00100102,1
adder_dcop_52,4,0.000163373,1
adder_dcop_52,5,0.000161168,1
adder_dcop_53,0,0.00013762,1
adder_dcop_53,1,0.000109113,1
adder_dcop_53,2,0.00141898,1
adder_dcop_53,3,0.00100472,1
adder_dcop_53,4,0.00016307,1
adder_dcop_53,5,0.000161388,1
adder_dcop_54,0,0.000137708,1
adder_dcop_54,1,0.000109245,1
adder_dcop_54,2,0.00142418,1
adder_dcop_54,3,0.00099768,1
adder_dcop_54,4,0.000164036,1
adder_dcop_54,5,0.000161557,1
adder_dcop_55,0,0.000137881,1
adder_dcop_55,1,0.000109496,1
adder_dcop_55,2,0.00141952,1
adder_dcop_55,3,0.000998021,1
adder_dcop_55,4,0.000163855,1
adder_dcop_55,5,0.000161362,1
adder_dcop_56,0,0.000137621,1
adder_dcop_56,1,0.000109593,1
adder_dcop_56,2,0.00141577,1
adder_dcop_56,3,0.000997384,1
adder_dcop_56,4,0.000163744,1
adder_dcop_56,5,0.00016151,1
adder_dcop_57,0,0.000136966,1
adder_dcop_57,1,0.000109552,1
adder_dcop_57,2,0.00142585,1
adder_dcop_57,3,0.00100318,1
adder_dcop_57,4,0.000163307,1
adder_dcop_57,5,0.00016152,1
adder_dcop_58,0,0.000137871,1
adder_dcop_58,1,0.000110028,1
adder_dcop_58,2,0.00143662,1
adder_dcop_58,3,0.000997894,1
adder_dcop_58,4,0.000163807,1
adder_dcop_58,5,0.000161737,1
adder_dcop_59,0,0.000137833,1
adder_dcop_59,1,0.000109803,1
adder_dcop_59,2,0.0014578,1
adder_dcop_59,3,0.00100214,1
adder_dcop_59,4,0.000163666,1
adder_dcop_59,5,0.000161511,1
adder_dcop_60,0,0.000140373,1
adder_dcop_60,1,0.000110236,1
adder_dcop_60,2,0.00144689,1
adder_dcop_60,3,0.00100065,1
adder_dcop_60,4,0.000166428,1
adder_dcop_60,5,0.000161287,1
adder_dcop_61,0,0.000138148,1
adder_dcop_61,1,0.000109885,1
adder_dcop_61,2,0.00144398,1
adder_dcop_61,3,0.000998927,1
adder_dcop_61,4,0.000163811,1
adder_dcop_61,5,0.000161467,1
adder_dcop_62,0,0.00013797,1
adder_dcop_62,1,0.000109892,1
adder_dcop_62,2,0.00144301,1
adder_dcop_62,3,0.000996903,1
adder_dcop_62,4,0.000164009,1
