matrix,Format,Timings,OptimumFormat
adder_dcop_27,5,3.34747e-05,1
adder_dcop_28,0,4.4627e-05,1
adder_dcop_28,1,2.71158e-05,1
adder_dcop_28,2,0.0130327,1
adder_dcop_28,3,0.00323571,1
adder_dcop_28,4,0.000133407,1
adder_dcop_28,5,3.33481e-05,1
adder_dcop_29,0,4.5239e-05,1
adder_dcop_29,1,2.78934e-05,1
adder_dcop_29,2,0.0130022,1
adder_dcop_29,3,0.00322532,1
adder_dcop_29,4,0.000132951,1
adder_dcop_29,5,3.40319e-05,1
adder_dcop_30,0,4.38459e-05,1
adder_dcop_30,1,2.62074e-05,1
adder_dcop_30,2,0.0129994,1
adder_dcop_30,3,0.00323389,1
adder_dcop_30,4,0.000134124,1
adder_dcop_30,5,3.38151e-05,1
adder_dcop_31,0,4.45096e-05,1
adder_dcop_31,1,2.65448e-05,1
adder_dcop_31,2,0.0130162,1
adder_dcop_31,3,0.00323907,1
adder_dcop_31,4,0.000133771,1
adder_dcop_31,5,3.50856e-05,1
adder_dcop_32,0,4.47306e-05,1
adder_dcop_32,1,2.57049e-05,1
adder_dcop_32,2,0.0130096,1
adder_dcop_32,3,0.00324012,1
adder_dcop_32,4,0.000134503,1
adder_dcop_32,5,3.41413e-05,1
adder_dcop_33,0,4.36805e-05,1
adder_dcop_33,1,2.57532e-05,1
adder_dcop_33,2,0.0130176,1
adder_dcop_33,3,0.0032359,1
adder_dcop_33,4,0.00013295,1
adder_dcop_33,5,3.32396e-05,1
adder_dcop_34,0,4.41619e-05,1
adder_dcop_34,1,2.66497e-05,1
adder_dcop_34,2,0.0130184,1
adder_dcop_34,3,0.00323423,1
adder_dcop_34,4,0.000133615,1
adder_dcop_34,5,3.38937e-05,1
adder_dcop_35,0,4.42185e-05,1
adder_dcop_35,1,2.68857e-05,1
adder_dcop_35,2,0.0129905,1
adder_dcop_35,3,0.00324961,1
adder_dcop_35,4,0.000134289,1
adder_dcop_35,5,3.39433e-05,1
adder_dcop_36,0,4.46153e-05,1
adder_dcop_36,1,2.67742e-05,1
adder_dcop_36,2,0.0130027,1
adder_dcop_36,3,0.00323504,1
adder_dcop_36,4,0.000133707,1
adder_dcop_36,5,3.47128e-05,1
adder_dcop_37,0,4.38365e-05,1
adder_dcop_37,1,2.56285e-05,1
adder_dcop_37,2,0.013031,1
adder_dcop_37,3,0.0032351,1
adder_dcop_37,4,0.000133956,1
adder_dcop_37,5,3.36843e-05,1
adder_dcop_38,0,4.4206e-05,1
adder_dcop_38,1,2.56516e-05,1
adder_dcop_38,2,0.0130228,1
adder_dcop_38,3,0.00323979,1
adder_dcop_38,4,0.000133643,1
adder_dcop_38,5,3.42342e-05,1
adder_dcop_39,0,4.39185e-05,1
adder_dcop_39,1,2.60317e-05,1
adder_dcop_39,2,0.0130035,1
adder_dcop_39,3,0.00323043,1
adder_dcop_39,4,0.000133708,1
adder_dcop_39,5,3.37261e-05,1
adder_dcop_40,0,4.40964e-05,1
adder_dcop_40,1,2.60275e-05,1
adder_dcop_40,2,0.0130262,1
adder_dcop_40,3,0.003237,1
adder_dcop_40,4,0.000133283,1
adder_dcop_40,5,3.36885e-05,1
adder_dcop_41,0,4.47761e-05,1
adder_dcop_41,1,2.64494e-05,1
adder_dcop_41,2,0.0130189,1
adder_dcop_41,3,0.003232,1
adder_dcop_41,4,0.00013329,1
adder_dcop_41,5,3.32267e-05,1
adder_dcop_42,0,4.42439e-05,1
adder_dcop_42,1,2.67546e-05,1
adder_dcop_42,2,0.0130017,1
adder_dcop_42,3,0.0032454,1
adder_dcop_42,4,0.000134689,1
adder_dcop_42,5,3.49542e-05,1
adder_dcop_43,0,4.45292e-05,1
adder_dcop_43,1,2.6787e-05,1
adder_dcop_43,2,0.0130239,1
adder_dcop_43,3,0.0032345,1
adder_dcop_43,4,0.000134038,1
adder_dcop_43,5,3.36795e-05,1
adder_dcop_44,0,4.47292e-05,1
adder_dcop_44,1,2.57731e-05,1
adder_dcop_44,2,0.0130157,1
adder_dcop_44,3,0.00323677,1
adder_dcop_44,4,0.00013297,1
adder_dcop_44,5,3.39574e-05,1
adder_dcop_45,0,4.40729e-05,1
adder_dcop_45,1,2.55909e-05,1
adder_dcop_45,2,0.0130071,1
adder_dcop_45,3,0.00322708,1
adder_dcop_45,4,0.000134,1
adder_dcop_45,5,3.37452e-05,1
adder_dcop_46,0,4.36868e-05,1
adder_dcop_46,1,2.71816e-05,1
adder_dcop_46,2,0.0130521,1
adder_dcop_46,3,0.00323707,1
adder_dcop_46,4,0.000134162,1
adder_dcop_46,5,3.45426e-05,1
adder_dcop_47,0,4.4806e-05,1
adder_dcop_47,1,2.71334e-05,1
adder_dcop_47,2,0.0129968,1
adder_dcop_47,3,0.00323982,1
adder_dcop_47,4,0.000133931,1
adder_dcop_47,5,3.4545e-05,1
adder_dcop_48,0,4.46087e-05,1
adder_dcop_48,1,2.60121e-05,1
adder_dcop_48,2,0.0130341,1
adder_dcop_48,3,0.00323345,1
adder_dcop_48,4,0.000133951,1
adder_dcop_48,5,3.36306e-05,1
adder_dcop_49,0,4.3467e-05,1
adder_dcop_49,1,2.56657e-05,1
adder_dcop_49,2,0.0130155,1
adder_dcop_49,3,0.00323245,1
adder_dcop_49,4,0.000134132,1
adder_dcop_49,5,3.43185e-05,1
adder_dcop_50,0,4.49143e-05,1
adder_dcop_50,1,2.745e-05,1
adder_dcop_50,2,0.0130223,1
adder_dcop_50,3,0.00323872,1
adder_dcop_50,4,0.000133718,1
adder_dcop_50,5,3.48026e-05,1
adder_dcop_51,0,4.47244e-05,1
adder_dcop_51,1,2.7053e-05,1
adder_dcop_51,2,0.0130385,1
adder_dcop_51,3,0.00323367,1
adder_dcop_51,4,0.000133941,1
adder_dcop_51,5,3.34917e-05,1
adder_dcop_52,0,4.43583e-05,1
adder_dcop_52,1,2.61434e-05,1
adder_dcop_52,2,0.013035,1
adder_dcop_52,3,0.00323298,1
adder_dcop_52,4,0.000133302,1
adder_dcop_52,5,3.34477e-05,1
adder_dcop_53,0,4.35557e-05,1
adder_dcop_53,1,2.61273e-05,1
adder_dcop_53,2,0.0130154,1
adder_dcop_53,3,0.00324004,1
adder_dcop_53,4,0.000133476,1
adder_dcop_53,5,3.36105e-05,1
adder_dcop_54,0,4.43681e-05,1
adder_dcop_54,1,2.68159e-05,1
adder_dcop_54,2,0.0130333,1
adder_dcop_54,3,0.00323347,1
adder_dcop_54,4,0.000133655,1
adder_dcop_54,5,3.3682e-05,1
adder_dcop_55,0,4.35198e-05,1
adder_dcop_55,1,2.56926e-05,1
adder_dcop_55,2,0.013005,1
adder_dcop_55,3,0.00325489,1
adder_dcop_55,4,0.000133743,1
adder_dcop_55,5,3.32549e-05,1
adder_dcop_56,0,4.42873e-05,1
adder_dcop_56,1,2.56917e-05,1
adder_dcop_56,2,0.0130024,1
adder_dcop_56,3,0.00324113,1
adder_dcop_56,4,0.00013485,1
adder_dcop_56,5,3.385e-05,1
adder_dcop_57,0,4.48693e-05,1
adder_dcop_57,1,2.58888e-05,1
adder_dcop_57,2,0.0130161,1
adder_dcop_57,3,0.00323309,1
adder_dcop_57,4,0.00013534,1
adder_dcop_57,5,3.5451e-05,1
adder_dcop_58,0,4.50434e-05,1
adder_dcop_58,1,2.79365e-05,1
adder_dcop_58,2,0.0130007,1
adder_dcop_58,3,0.00323493,1
adder_dcop_58,4,0.000132959,1
adder_dcop_58,5,3.4625e-05,1
adder_dcop_59,0,4.49888e-05,1
adder_dcop_59,1,2.58789e-05,1
adder_dcop_59,2,0.0129972,1
adder_dcop_59,3,0.00322688,1
adder_dcop_59,4,0.000133671,1
adder_dcop_59,5,3.38445e-05,1
adder_dcop_60,0,4.42583e-05,1
adder_dcop_60,1,2.67122e-05,1
adder_dcop_60,2,0.0130139,1
adder_dcop_60,3,0.00323511,1
adder_dcop_60,4,0.000133927,1
adder_dcop_60,5,3.39877e-05,1
adder_dcop_61,0,4.36993e-05,1
adder_dcop_61,1,2.55699e-05,1
adder_dcop_61,2,0.0130171,1
adder_dcop_61,3,0.00323266,1
adder_dcop_61,4,0.000134285,1
adder_dcop_61,5,3.36913e-05,1
adder_dcop_62,0,4.35828e-05,1
adder_dcop_62,1,2.56751e-05,1
adder_dcop_62,2,0.0130128,1
adder_dcop_62,3,0.00323589,1
adder_dcop_62,4,0.000133786,1
adder_dcop_62,5,3.39951e-05,1
adder_dcop_63,0,4.43378e-05,1
adder_dcop_63,1,2.62562e-05,1
adder_dcop_63,2,0.0130415,1
adder_dcop_63,3,0.00323221,1
adder_dcop_63,4,0.000134977,1
adder_dcop_63,5,3.4699e-05,1
adder_dcop_64,0,4.45631e-05,1
adder_dcop_64,1,2.58221e-05,1
adder_dcop_64,2,0.0136597,1
adder_dcop_64,3,0.00322991,1
adder_dcop_64,4,0.000133165,1
adder_dcop_64,5,3.34531e-05,1
adder_dcop_65,0,4.48077e-05,1
adder_dcop_65,1,2.69628e-05,1
adder_dcop_65,2,0.0137169,1
adder_dcop_65,3,0.00322075,1
adder_dcop_65,4,0.00013704,1
adder_dcop_65,5,3.54041e-05,1
adder_dcop_66,0,4.4617e-05,1
adder_dcop_66,1,2.62267e-05,1
adder_dcop_66,2,0.0141965,1
adder_dcop_66,3,0.00321929,1
adder_dcop_66,4,0.000133614,1
adder_dcop_66,5,3.42304e-05,1
adder_dcop_67,0,4.49992e-05,1
adder_dcop_67,1,2.64265e-05,1
adder_dcop_67,2,0.0139746,1
adder_dcop_67,3,0.00321995,1
adder_dcop_67,4,0.000134387,1
adder_dcop_67,5,3.31678e-05,1
adder_dcop_68,0,4.39549e-05,1
adder_dcop_68,1,2.56022e-05,1
adder_dcop_68,2,0.0141762,1
adder_dcop_68,3,0.00322884,1
adder_dcop_68,4,0.000134938,1
adder_dcop_68,5,3.33306e-05,1
adder_dcop_69,0,4.38931e-05,1
adder_dcop_69,1,2.56584e-05,1
adder_dcop_69,2,0.0139081,1
adder_dcop_69,3,0.00321971,1
adder_dcop_69,4,0.00013332,1
adder_dcop_69,5,3.45087e-05,1
adder_trans_01,0,6.22888e-05,1
adder_trans_01,1,3.46989e-05,1
adder_trans_01,2,0.0144485,1
adder_trans_01,3,0.00332738,1
adder_trans_01,4,0.000156186,1
adder_trans_01,5,4.82812e-05,1
adder_trans_02,0,6.25409e-05,1
adder_trans_02,1,3.52458e-05,1
adder_trans_02,2,0.0143771,1
adder_trans_02,3,0.00333818,1
adder_trans_02,4,0.000155469,1
adder_trans_02,5,4.75912e-05,1
adjnoun,0,3.50468e-06,1
adjnoun,1,1.81556e-06,1
adjnoun,2,5.66984e-05,1
adjnoun,3,1.52303e-05,1
adjnoun,4,8.52295e-06,1
adjnoun,5,2.45896e-06,1
af_0_k101,0,0.0990879,1
af_0_k101,1,0.0456226,1
af_0_k101,2,inf,1
af_0_k101,3,0.208536,1
af_0_k101,4,0.172682,1
af_0_k101,5,0.104017,1
af_1_k101,0,0.0989691,1
af_1_k101,1,0.045321,1
af_1_k101,2,inf,1
af_1_k101,3,0.164251,1
af_1_k101,4,0.165295,1
af_1_k101,5,0.101451,1
af23560,0,0.00217407,1
af23560,1,0.000977288,1
af23560,2,0.0023075,1
af23560,3,inf,1
af23560,4,0.00329709,1
af23560,5,0.00205445,1
af_2_k101,0,0.0993729,1
af_2_k101,1,0.0456638,1
af_2_k101,2,inf,1
af_2_k101,3,0.164371,1
af_2_k101,4,0.165282,1
af_2_k101,5,0.0934126,1
af_3_k101,0,0.103916,1
af_3_k101,1,0.0525075,1
af_3_k101,2,inf,1
af_3_k101,3,0.183461,1
af_3_k101,4,0.185993,1
af_3_k101,5,0.109021,1
af_4_k101,0,0.0993027,1
af_4_k101,1,0.045651,1
af_4_k101,2,inf,1
af_4_k101,3,0.178625,1
af_4_k101,4,0.167661,1
af_4_k101,5,0.094907,1
af_5_k101,0,0.0996263,1
af_5_k101,1,0.0460942,1
af_5_k101,2,inf,1
af_5_k101,3,0.165263,1
af_5_k101,4,0.167451,1
af_5_k101,5,0.0938379,1
af_shell1,0,0.100083,1
af_shell1,1,0.0478194,1
af_shell1,2,inf,1
af_shell1,3,0.165515,1
af_shell1,4,0.16856,1
af_shell1,5,0.0642103,1
af_shell10,0,0.334982,1
af_shell10,1,0.141706,1
af_shell10,2,inf,1
af_shell10,3,0.494266,1
af_shell10,4,0.503884,1
af_shell10,5,0.283996,1
af_shell2,0,0.0995253,1
af_shell2,1,0.0465482,1
af_shell2,2,inf,1
af_shell2,3,0.164655,1
af_shell2,4,0.166225,1
af_shell2,5,0.0627418,1
af_shell3,0,0.100351,1
af_shell3,1,0.046725,1
af_shell3,2,inf,1
af_shell3,3,0.16692,1
af_shell3,4,0.168253,1
af_shell3,5,0.0629598,1
af_shell4,0,0.100421,1
af_shell4,1,0.0470166,1
af_shell4,2,inf,1
af_shell4,3,0.167732,1
af_shell4,4,0.197775,1
af_shell4,5,0.0641471,1
af_shell5,0,0.100427,1
af_shell5,1,0.0468238,1
af_shell5,2,inf,1
af_shell5,3,0.166607,1
af_shell5,4,0.168201,1
af_shell5,5,0.0628207,1
af_shell6,0,0.100564,1
af_shell6,1,0.0470694,1
af_shell6,2,inf,1
af_shell6,3,0.167224,1
af_shell6,4,0.168089,1
af_shell6,5,0.0629574,1
af_shell7,0,0.100447,1
af_shell7,1,0.0470117,1
af_shell7,2,inf,1
af_shell7,3,0.167518,1
af_shell7,4,0.167892,1
af_shell7,5,0.0629879,1
af_shell8,0,0.0999698,1
af_shell8,1,0.0465754,1
af_shell8,2,inf,1
af_shell8,3,0.166266,1
af_shell8,4,0.16738,1
af_shell8,5,0.0625579,1
af_shell9,0,0.100043,1
af_shell9,1,0.0464136,1
af_shell9,2,inf,1
af_shell9,3,0.166564,1
af_shell9,4,0.167633,1
af_shell9,5,0.0627809,1
aft01,0,0.000571413,1
aft01,1,0.000254616,1
aft01,2,0.00444024,1
aft01,3,0.000877622,1
aft01,4,0.000877234,1
aft01,5,0.000632301,1
airfoil1,0,8.6692e-05,1
airfoil1,1,6.04794e-05,1
airfoil1,2,0.0103581,1
airfoil1,3,0.000285779,1
airfoil1,4,0.000269892,1
airfoil1,5,6.7967e-05,1
airfoil1_dual,0,7.7575e-05,1
airfoil1_dual,1,6.88729e-05,1
airfoil1_dual,2,0.0212468,1
airfoil1_dual,3,0.000414945,1
airfoil1_dual,4,0.000405973,1
airfoil1_dual,5,0.000121901,1
airfoil_2d,0,0.00116087,1
airfoil_2d,1,0.000585435,1
airfoil_2d,2,0.138342,1
airfoil_2d,3,0.00178911,1
airfoil_2d,4,0.00168906,1
airfoil_2d,5,0.000625533,1
ak2010,0,0.000859875,5
ak2010,1,0.00084656,5
ak2010,2,inf,5
ak2010,3,0.0368139,5
ak2010,4,0.003168,5
ak2010,5,0.000828884,5
al2010,0,0.00556808,5
al2010,1,0.00527282,5
al2010,2,inf,5
al2010,3,0.0630748,5
al2010,4,0.0219231,5
al2010,5,0.00514674,5
Alemdar,0,0.000164307,1
Alemdar,1,0.000104036,1
Alemdar,2,0.0533557,1
Alemdar,3,0.000488625,1
Alemdar,4,0.000436202,1
Alemdar,5,0.000122708,1
amazon0302,0,0.00662203,1
amazon0302,1,0.00493449,1
amazon0302,2,inf,1
amazon0302,3,0.0252387,1
amazon0302,4,0.0313965,1
amazon0302,5,0.00885267,1
amazon0312,0,0.018831,1
amazon0312,1,0.0131979,1
amazon0312,2,inf,1
amazon0312,3,0.049388,1
amazon0312,4,0.0482724,1
amazon0312,5,0.0166253,1
amazon0505,0,0.0201,1
amazon0505,1,0.013909,1
amazon0505,2,inf,1
amazon0505,3,0.0506574,1
amazon0505,4,0.0491714,1
amazon0505,5,0.0172463,1
amazon0601,0,0.0204008,1
amazon0601,1,0.0138464,1
amazon0601,2,inf,1
amazon0601,3,0.0504005,1
amazon0601,4,0.0482092,1
amazon0601,5,0.0172068,1
amazon-2008,0,0.0314689,1
