matrix,Format,Timings,OptimumFormat
adder_dcop_51,2,0.000983099,1
adder_dcop_51,3,0.00081302,1
adder_dcop_51,4,0.0014087,1
adder_dcop_51,5,0.00137388,1
adder_dcop_52,0,0.000733218,1
adder_dcop_52,1,0.000691329,1
adder_dcop_52,2,0.000978868,1
adder_dcop_52,3,0.000808747,1
adder_dcop_52,4,0.00139626,1
adder_dcop_52,5,0.00136801,1
adder_dcop_53,0,0.000746152,1
adder_dcop_53,1,0.000706858,1
adder_dcop_53,2,0.00099629,1
adder_dcop_53,3,0.000826226,1
adder_dcop_53,4,0.00142502,1
adder_dcop_53,5,0.00139308,1
adder_dcop_54,0,0.000733441,1
adder_dcop_54,1,0.000690279,1
adder_dcop_54,2,0.000978084,1
adder_dcop_54,3,0.000807792,1
adder_dcop_54,4,0.00139544,1
adder_dcop_54,5,0.00135713,1
adder_dcop_55,0,0.000732443,1
adder_dcop_55,1,0.000692505,1
adder_dcop_55,2,0.000978619,1
adder_dcop_55,3,0.000808546,1
adder_dcop_55,4,0.00139303,1
adder_dcop_55,5,0.00136014,1
adder_dcop_56,0,0.000731719,1
adder_dcop_56,1,0.000689877,1
adder_dcop_56,2,0.000977856,1
adder_dcop_56,3,0.000807731,1
adder_dcop_56,4,0.00139032,1
adder_dcop_56,5,0.0013583,1
adder_dcop_57,0,0.000734799,1
adder_dcop_57,1,0.000693523,1
adder_dcop_57,2,0.000978962,1
adder_dcop_57,3,0.000809266,1
adder_dcop_57,4,0.00139488,1
adder_dcop_57,5,0.00136091,1
adder_dcop_58,0,0.000884181,3
adder_dcop_58,1,0.000901319,3
adder_dcop_58,2,0.000972653,3
adder_dcop_58,3,0.000801754,3
adder_dcop_58,4,0.00138258,3
adder_dcop_58,5,0.00134662,3
adder_dcop_59,0,0.00073523,1
adder_dcop_59,1,0.000696549,1
adder_dcop_59,2,0.000980311,1
adder_dcop_59,3,0.000812309,1
adder_dcop_59,4,0.00139916,1
adder_dcop_59,5,0.00136806,1
adder_dcop_60,0,0.000733296,1
adder_dcop_60,1,0.000692181,1
adder_dcop_60,2,0.000979267,1
adder_dcop_60,3,0.000807991,1
adder_dcop_60,4,0.00139505,1
adder_dcop_60,5,0.00136671,1
adder_dcop_61,0,0.000731445,1
adder_dcop_61,1,0.000692272,1
adder_dcop_61,2,0.000978846,1
adder_dcop_61,3,0.000808944,1
adder_dcop_61,4,0.00139231,1
adder_dcop_61,5,0.00135937,1
adder_dcop_62,0,0.000732966,1
adder_dcop_62,1,0.000692106,1
adder_dcop_62,2,0.000978824,1
adder_dcop_62,3,0.000808155,1
adder_dcop_62,4,0.00139467,1
adder_dcop_62,5,0.00135901,1
adder_dcop_63,0,0.000734084,1
adder_dcop_63,1,0.000694899,1
adder_dcop_63,2,0.00097952,1
adder_dcop_63,3,0.00081049,1
adder_dcop_63,4,0.00139579,1
adder_dcop_63,5,0.00136433,1
adder_dcop_64,0,0.000733627,1
adder_dcop_64,1,0.000690678,1
adder_dcop_64,2,0.000977209,1
adder_dcop_64,3,0.00080874,1
adder_dcop_64,4,0.00139172,1
adder_dcop_64,5,0.00135725,1
adder_dcop_65,0,0.000739581,1
adder_dcop_65,1,0.000694824,1
adder_dcop_65,2,0.000982573,1
adder_dcop_65,3,0.000813708,1
adder_dcop_65,4,0.00140346,1
adder_dcop_65,5,0.00136872,1
adder_dcop_66,0,0.000732347,1
adder_dcop_66,1,0.0006901,1
adder_dcop_66,2,0.000978174,1
adder_dcop_66,3,0.000808661,1
adder_dcop_66,4,0.00139202,1
adder_dcop_66,5,0.00135736,1
adder_dcop_67,0,0.000733213,1
adder_dcop_67,1,0.000692348,1
adder_dcop_67,2,0.0009783,1
adder_dcop_67,3,0.000810046,1
adder_dcop_67,4,0.00139465,1
adder_dcop_67,5,0.00136896,1
adder_dcop_68,0,0.000736054,1
adder_dcop_68,1,0.000694842,1
adder_dcop_68,2,0.000980207,1
adder_dcop_68,3,0.000813288,1
adder_dcop_68,4,0.00140049,1
adder_dcop_68,5,0.00136627,1
adder_dcop_69,0,0.000734486,1
adder_dcop_69,1,0.000693864,1
adder_dcop_69,2,0.00097949,1
adder_dcop_69,3,0.000810929,1
adder_dcop_69,4,0.00139682,1
adder_dcop_69,5,0.00137059,1
adder_trans_01,0,0.000733403,1
adder_trans_01,1,0.000691162,1
adder_trans_01,2,0.000996315,1
adder_trans_01,3,0.000810252,1
adder_trans_01,4,0.00139095,1
adder_trans_01,5,0.00134699,1
adder_trans_02,0,0.000732486,1
adder_trans_02,1,0.00069152,1
adder_trans_02,2,0.000995229,1
adder_trans_02,3,0.000809115,1
adder_trans_02,4,0.00138847,1
adder_trans_02,5,0.00134535,1
adjnoun,0,0.000733401,1
adjnoun,1,0.000670648,1
adjnoun,2,0.000677091,1
adjnoun,3,0.000678703,1
