matrix,Format,Timings,OptimumFormat
adder_dcop_50,3,0.000272987,1
adder_dcop_50,4,0.000249144,1
adder_dcop_50,5,0.000164227,1
adder_dcop_51,0,0.00016546,1
adder_dcop_51,1,8.46764e-05,1
adder_dcop_51,2,0.00051442,1
adder_dcop_51,3,0.000272095,1
adder_dcop_51,4,0.000248016,1
adder_dcop_51,5,0.000162818,1
adder_dcop_52,0,0.000165006,1
adder_dcop_52,1,8.46173e-05,1
adder_dcop_52,2,0.000513873,1
adder_dcop_52,3,0.000273281,1
adder_dcop_52,4,0.000247561,1
adder_dcop_52,5,0.000163235,1
adder_dcop_53,0,0.000166589,1
adder_dcop_53,1,8.52344e-05,1
adder_dcop_53,2,0.000515187,1
adder_dcop_53,3,0.000272647,1
adder_dcop_53,4,0.000248589,1
adder_dcop_53,5,0.000163686,1
adder_dcop_54,0,0.00016582,1
adder_dcop_54,1,8.51535e-05,1
adder_dcop_54,2,0.000514455,1
adder_dcop_54,3,0.000271202,1
adder_dcop_54,4,0.000248365,1
adder_dcop_54,5,0.000163176,1
adder_dcop_55,0,0.000166191,1
adder_dcop_55,1,8.54961e-05,1
adder_dcop_55,2,0.000514335,1
adder_dcop_55,3,0.000272165,1
adder_dcop_55,4,0.000249043,1
adder_dcop_55,5,0.000164049,1
adder_dcop_56,0,0.000166896,1
adder_dcop_56,1,8.55025e-05,1
adder_dcop_56,2,0.00051404,1
adder_dcop_56,3,0.000272871,1
adder_dcop_56,4,0.000249807,1
adder_dcop_56,5,0.000164353,1
adder_dcop_57,0,0.000165614,1
adder_dcop_57,1,8.53919e-05,1
adder_dcop_57,2,0.00051363,1
adder_dcop_57,3,0.000272895,1
adder_dcop_57,4,0.000248812,1
adder_dcop_57,5,0.000163796,1
adder_dcop_58,0,0.000165983,1
adder_dcop_58,1,8.50735e-05,1
adder_dcop_58,2,0.000514564,1
adder_dcop_58,3,0.000272899,1
adder_dcop_58,4,0.000248174,1
adder_dcop_58,5,0.000163513,1
adder_dcop_59,0,0.000166285,1
adder_dcop_59,1,8.52319e-05,1
adder_dcop_59,2,0.000514281,1
adder_dcop_59,3,0.000272184,1
adder_dcop_59,4,0.000249054,1
adder_dcop_59,5,0.000163237,1
adder_dcop_60,0,0.000165712,1
adder_dcop_60,1,8.47792e-05,1
adder_dcop_60,2,0.000513896,1
adder_dcop_60,3,0.000272381,1
adder_dcop_60,4,0.000247989,1
adder_dcop_60,5,0.00016352,1
adder_dcop_61,0,0.000165559,1
adder_dcop_61,1,8.5122e-05,1
adder_dcop_61,2,0.000514868,1
adder_dcop_61,3,0.000271767,1
adder_dcop_61,4,0.00024761,1
adder_dcop_61,5,0.00016303,1
adder_dcop_62,0,0.000165085,1
adder_dcop_62,1,8.47241e-05,1
adder_dcop_62,2,0.000512732,1
adder_dcop_62,3,0.000272047,1
adder_dcop_62,4,0.000247468,1
adder_dcop_62,5,0.000162927,1
adder_dcop_63,0,0.0001658,1
adder_dcop_63,1,8.54345e-05,1
adder_dcop_63,2,0.000514226,1
adder_dcop_63,3,0.000272174,1
adder_dcop_63,4,0.000248339,1
adder_dcop_63,5,0.000163332,1
adder_dcop_64,0,0.000165743,1
adder_dcop_64,1,8.49635e-05,1
adder_dcop_64,2,0.000514574,1
adder_dcop_64,3,0.000273357,1
adder_dcop_64,4,0.0002484,1
adder_dcop_64,5,0.00016365,1
adder_dcop_65,0,0.000166093,1
adder_dcop_65,1,8.50694e-05,1
adder_dcop_65,2,0.000514398,1
adder_dcop_65,3,0.000273016,1
adder_dcop_65,4,0.000248996,1
adder_dcop_65,5,0.000163672,1
adder_dcop_66,0,0.000166246,1
adder_dcop_66,1,8.55842e-05,1
adder_dcop_66,2,0.00051474,1
adder_dcop_66,3,0.000273476,1
adder_dcop_66,4,0.000248625,1
adder_dcop_66,5,0.000163942,1
adder_dcop_67,0,0.000165595,1
adder_dcop_67,1,8.52345e-05,1
adder_dcop_67,2,0.000515208,1
adder_dcop_67,3,0.00027252,1
adder_dcop_67,4,0.000248582,1
adder_dcop_67,5,0.000163451,1
adder_dcop_68,0,0.000165637,1
adder_dcop_68,1,8.50071e-05,1
adder_dcop_68,2,0.000513621,1
adder_dcop_68,3,0.000272808,1
adder_dcop_68,4,0.000247743,1
adder_dcop_68,5,0.000163428,1
adder_dcop_69,0,0.00016533,1
adder_dcop_69,1,8.47891e-05,1
adder_dcop_69,2,0.000514502,1
adder_dcop_69,3,0.00027272,1
adder_dcop_69,4,0.000247784,1
adder_dcop_69,5,0.00016299,1
adder_trans_01,0,0.000166844,1
adder_trans_01,1,8.6524e-05,1
adder_trans_01,2,0.000524033,1
adder_trans_01,3,0.000278285,1
adder_trans_01,4,0.000248145,1
adder_trans_01,5,0.000164354,1
adder_trans_02,0,0.000166096,1
adder_trans_02,1,8.61449e-05,1
adder_trans_02,2,0.000524001,1
adder_trans_02,3,0.000279138,1
adder_trans_02,4,0.000248909,1
adder_trans_02,5,0.000164874,1
adjnoun,0,0.000164395,1
adjnoun,1,8.15826e-05,1
adjnoun,2,8.30258e-05,1
adjnoun,3,0.000162997,1
adjnoun,4,0.000243172,1
adjnoun,5,0.00016238,1
af_0_k101,0,0.00408437,1
af_0_k101,1,0.00275133,1
af_0_k101,2,inf,1
af_0_k101,3,0.00590997,1
af_0_k101,4,0.00594699,1
af_0_k101,5,0.00344269,1
af_1_k101,0,0.00408149,1
af_1_k101,1,0.0022356,1
af_1_k101,2,inf,1
af_1_k101,3,0.0057412,1
af_1_k101,4,0.00590559,1
af_1_k101,5,0.00341199,1
af23560,0,0.000248539,1
af23560,1,0.000115943,1
af23560,2,0.00016365,1
af23560,3,inf,1
af23560,4,0.000354594,1
af23560,5,0.000239334,1
af_2_k101,0,0.00405703,1
af_2_k101,1,0.00204532,1
af_2_k101,2,inf,1
af_2_k101,3,0.00575389,1
af_2_k101,4,0.00590909,1
af_2_k101,5,0.00339926,1
af_3_k101,0,0.0040005,1
af_3_k101,1,0.00184721,1
af_3_k101,2,inf,1
af_3_k101,3,0.00565863,1
af_3_k101,4,0.00571732,1
af_3_k101,5,0.00337363,1
af_4_k101,0,0.00403447,1
af_4_k101,1,0.00187983,1
af_4_k101,2,inf,1
af_4_k101,3,0.00562514,1
af_4_k101,4,0.00570858,1
af_4_k101,5,0.00333806,1
af_5_k101,0,0.00403894,1
af_5_k101,1,0.00193439,1
af_5_k101,2,inf,1
af_5_k101,3,0.00567901,1
af_5_k101,4,0.0058379,1
af_5_k101,5,0.00336123,1
af_shell1,0,0.00402624,1
af_shell1,1,0.0018817,1
af_shell1,2,inf,1
af_shell1,3,0.00574481,1
af_shell1,4,0.00581285,1
af_shell1,5,0.00244328,1
af_shell10,0,0.011888,1
af_shell10,1,0.00578924,1
af_shell10,2,inf,1
af_shell10,3,0.017179,1
af_shell10,4,0.0173966,1
af_shell10,5,0.0103806,1
af_shell2,0,0.00403911,1
af_shell2,1,0.00188541,1
af_shell2,2,inf,1
af_shell2,3,0.00570675,1
af_shell2,4,0.00579331,1
af_shell2,5,0.00247071,1
af_shell3,0,0.00406082,1
af_shell3,1,0.00235771,1
af_shell3,2,inf,1
af_shell3,3,0.00586088,1
af_shell3,4,0.00590002,1
af_shell3,5,0.00267449,1
af_shell4,0,0.00404691,1
af_shell4,1,0.00233925,1
af_shell4,2,inf,1
af_shell4,3,0.00588549,1
af_shell4,4,0.00592753,1
af_shell4,5,0.00260059,1
af_shell5,0,0.00404019,1
af_shell5,1,0.00197089,1
af_shell5,2,inf,1
af_shell5,3,0.00582838,1
af_shell5,4,0.00594611,1
af_shell5,5,0.00246862,1
af_shell6,0,0.00402145,1
af_shell6,1,0.00194469,1
af_shell6,2,inf,1
af_shell6,3,0.00580072,1
af_shell6,4,0.00588921,1
af_shell6,5,0.00244185,1
af_shell7,0,0.00403601,1
af_shell7,1,0.00190258,1
af_shell7,2,inf,1
af_shell7,3,0.00571922,1
af_shell7,4,0.00585389,1
af_shell7,5,0.00245063,1
af_shell8,0,0.00402416,1
af_shell8,1,0.00190031,1
af_shell8,2,inf,1
af_shell8,3,0.00573288,1
af_shell8,4,0.00584923,1
af_shell8,5,0.00244679,1
af_shell9,0,0.00405094,1
af_shell9,1,0.00237393,1
af_shell9,2,inf,1
af_shell9,3,0.00584028,1
af_shell9,4,0.00591489,1
af_shell9,5,0.00256423,1
aft01,0,0.000186842,1
aft01,1,9.09794e-05,1
aft01,2,0.000226573,1
aft01,3,0.000194493,1
aft01,4,0.000277536,1
aft01,5,0.000186288,1
airfoil1,0,0.000169228,1
airfoil1,1,8.38204e-05,1
airfoil1,2,0.00040449,1
airfoil1,3,0.000174225,1
airfoil1,4,0.000255375,1
airfoil1,5,0.00016498,1
airfoil1_dual,0,0.000167653,1
airfoil1_dual,1,8.37559e-05,1
airfoil1_dual,2,0.00078626,1
airfoil1_dual,3,0.00017938,1
airfoil1_dual,4,0.000262594,1
airfoil1_dual,5,0.000167252,1
airfoil_2d,0,0.000211132,1
airfoil_2d,1,0.000102052,1
airfoil_2d,2,0.00514828,1
airfoil_2d,3,0.00022642,1
airfoil_2d,4,0.000306486,1
airfoil_2d,5,0.000184466,1
ak2010,0,0.000202541,1
ak2010,1,0.000103499,1
ak2010,2,inf,1
ak2010,3,0.00137741,1
ak2010,4,0.000349673,1
ak2010,5,0.000188289,1
al2010,0,0.000375986,1
al2010,1,0.000243632,1
al2010,2,inf,1
al2010,3,0.00240588,1
al2010,4,0.0010156,1
al2010,5,0.000345999,1
Alemdar,0,0.000173124,1
Alemdar,1,8.63248e-05,1
Alemdar,2,0.00192474,1
Alemdar,3,0.000181723,1
Alemdar,4,0.000263402,1
Alemdar,5,0.000168228,1
amazon0302,0,0.000455455,1
amazon0302,1,0.000343016,1
amazon0302,2,inf,1
amazon0302,3,0.000986534,1
amazon0302,4,0.00111178,1
amazon0302,5,0.000478721,1
amazon0312,0,0.00103491,1
amazon0312,1,0.000810368,1
amazon0312,2,inf,1
amazon0312,3,0.00195099,1
amazon0312,4,0.00202515,1
amazon0312,5,0.000994304,1
amazon0505,0,0.00104998,1
amazon0505,1,0.000826473,1
amazon0505,2,inf,1
amazon0505,3,0.00201469,1
amazon0505,4,0.0020213,1
amazon0505,5,0.00100534,1
amazon0601,0,0.00106189,1
amazon0601,1,0.000831322,1
amazon0601,2,inf,1
amazon0601,3,0.00199959,1
amazon0601,4,0.00196103,1
amazon0601,5,0.00101255,1
amazon-2008,0,0.00130814,1
amazon-2008,1,0.000868125,1
amazon-2008,2,inf,1
amazon-2008,3,0.00323678,1
amazon-2008,4,0.00324586,1
amazon-2008,5,0.0015202,1
analytics,0,0.000591177,0
analytics,1,0.000954688,0
analytics,2,inf,0
analytics,3,inf,0
analytics,4,0.00142034,0
analytics,5,0.00104603,0
Andrews,0,0.000352815,1
Andrews,1,0.000241885,1
Andrews,2,inf,1
Andrews,3,0.000567495,1
Andrews,4,0.000514083,1
Andrews,5,0.000327561,1
apache1,0,0.000247208,1
apache1,1,0.000124404,1
apache1,2,0.000144375,1
apache1,3,0.000351613,1
apache1,4,0.00043412,1
apache1,5,0.000231825,1
apache2,0,0.00106037,1
apache2,1,0.000578244,1
apache2,2,0.00103522,1
apache2,3,0.00258061,1
apache2,4,0.00264914,1
apache2,5,0.000765998,1
appu,0,0.000541331,1
appu,1,0.000232097,1
appu,2,inf,1
appu,3,0.000843729,1
appu,4,0.000673705,1
appu,5,0.000314624,1
ar2010,0,0.000300075,1
ar2010,1,0.000178221,1
ar2010,2,inf,1
ar2010,3,0.00128988,1
ar2010,4,0.000742074,1
ar2010,5,0.000281047,1
