matrix,Version,Initialization,FeatureExtraction,Inference,Format
c-21,baseline,0.00196298,0.00129291,1.343e-06,1
c-21,tuned,0.0012515,0.00111494,3.11e-07,1
c-27,baseline,0.00173422,0.00107457,1.343e-06,1
c-27,tuned,0.00116868,0.00091345,3.2e-07,1
c-30,baseline,0.00189688,0.0011824,1.423e-06,1
c-30,tuned,0.00134375,0.00108899,3.5e-07,1
c-33,baseline,0.00191081,0.00126447,1.402e-06,1
c-33,tuned,0.00147542,0.00100533,3.21e-07,1
c-37,baseline,0.00184044,0.00139806,1.683e-06,1
c-37,tuned,0.00139785,0.00122389,3.11e-07,1
c-39,baseline,0.00194862,0.00113589,1.322e-06,1
c-39,tuned,0.00129769,0.000951992,3.21e-07,1
c-40,baseline,0.00198574,0.00112722,1.353e-06,1
c-40,tuned,0.00133712,0.000928108,3.11e-07,1
c-48,baseline,0.00195336,0.00114404,1.332e-06,1
c-48,tuned,0.00130957,0.000962111,2.91e-07,1
c-51,baseline,0.00194193,0.00114061,1.322e-06,1
c-51,tuned,0.00134877,0.000974635,3.11e-07,1
c-58,baseline,0.00189707,0.00133375,2.955e-06,1
c-58,tuned,0.00128588,0.00114283,3.1e-07,1
c-59,baseline,0.00200559,0.00136297,2.255e-06,1
c-59,tuned,0.00129103,0.0011572,3.4e-07,1
c-64,baseline,0.00198431,0.00148225,2.084e-06,1
c-64,tuned,0.00133378,0.00123468,3.31e-07,1
c-65,baseline,0.00197177,0.00127856,1.422e-06,1
c-65,tuned,0.00134378,0.00111773,3.1e-07,1
c-71,baseline,0.00192033,0.00143055,2.175e-06,1
c-71,tuned,0.00142504,0.00118439,2.91e-07,1
ca-AstroPh,baseline,0.00212104,0.00113049,1.573e-06,1
ca-AstroPh,tuned,0.00124519,0.000960128,2.91e-07,1
ca-CondMat,baseline,0.00192219,0.00111157,1.242e-06,1
ca-CondMat,tuned,0.00138273,0.000965357,2.81e-07,1
CAG_mat72,baseline,0.00189158,0.00105758,1.312e-06,1
CAG_mat72,tuned,0.00138207,0.000888925,3.1e-07,3
caidaRouterLevel,baseline,0.00193705,0.00153796,2.475e-06,1
caidaRouterLevel,tuned,0.00156594,0.00133911,3.2e-07,1
can_1054,baseline,0.00190542,0.00107312,1.463e-06,1
can_1054,tuned,0.00128616,0.000899574,3.3e-07,1
can_161,baseline,0.00196888,0.00105901,1.282e-06,2
can_161,tuned,0.00141268,0.000891859,3.21e-07,1
cavity03,baseline,0.00188728,0.00106817,1.383e-06,1
cavity03,tuned,0.00138404,0.000894755,3.11e-07,1
cavity13,baseline,0.00179403,0.00108793,1.312e-06,1
cavity13,tuned,0.00110041,0.000936383,3.51e-07,1
cavity15,baseline,0.00198317,0.00108558,1.423e-06,1
cavity15,tuned,0.00136072,0.000927907,3.3e-07,1
cavity21,baseline,0.00194049,0.00118569,1.362e-06,1
cavity21,tuned,0.00136299,0.000949297,3.21e-07,1
cavity26,baseline,0.00200496,0.00135613,1.373e-06,1
cavity26,tuned,0.0013378,0.00124853,2.9e-07,1
ccc,baseline,0.00209735,0.00132092,1.253e-06,1
ccc,tuned,0.00137301,0.00110148,3.31e-07,1
cdde2,baseline,0.00188605,0.00114973,1.353e-06,3
cdde2,tuned,0.00123467,0.000906777,2.7e-07,3
cdde4,baseline,0.0018892,0.0010694,1.452e-06,3
cdde4,tuned,0.00120679,0.000907759,2.71e-07,3
cegb2919,baseline,0.00172604,0.00113121,1.482e-06,1
cegb2919,tuned,0.00110131,0.000985545,3.3e-07,1
cfd1,baseline,0.00205721,0.00168555,2.475e-06,1
cfd1,tuned,0.00134209,0.0013954,3.51e-07,1
Chebyshev1,baseline,0.00193691,0.0010689,1.343e-06,1
Chebyshev1,tuned,0.00130369,0.000896509,2.6e-07,1
Chebyshev4,baseline,0.00176503,0.00192181,2.344e-06,0
Chebyshev4,tuned,0.00113741,0.00165867,2.9e-07,0
chesapeake,baseline,0.00167409,0.00106157,1.432e-06,1
chesapeake,tuned,0.00114173,0.000888082,3.61e-07,1
circuit5M_dc,baseline,0.00209851,0.00776707,2.935e-06,1
circuit5M_dc,tuned,0.00140579,0.0072929,2.91e-07,1
cit-HepTh,baseline,0.00200162,0.00119246,1.473e-06,1
cit-HepTh,tuned,0.00126126,0.000981658,3.01e-07,1
ck104,baseline,0.00184514,0.00109313,1.242e-06,1
ck104,tuned,0.00126991,0.000886679,2.9e-07,3
ck400,baseline,0.00196094,0.00105347,1.282e-06,2
ck400,tuned,0.00131333,0.000901848,3.41e-07,2
