matrix,Version,Initialization,FeatureExtraction,Inference,Format
c-64b,baseline,0.0060226,0.00488687,1.07e-06,0
c-64b,tuned,0.0041065,0.0048563,9.2e-07,0
c-67b,baseline,0.00615185,0.00520671,9.6e-07,0
c-67b,tuned,0.00434835,0.00517475,9.3e-07,0
c-73,baseline,0.00662034,0.0142829,1.18e-06,0
c-73,tuned,0.00430233,0.0142755,8.9e-07,0
cage,baseline,0.00598878,0.000423477,1.22e-06,1
cage,tuned,0.00418139,0.000413476,9.8e-07,1
cage10,baseline,0.00606494,0.00224432,1.19e-06,1
cage10,tuned,0.00416259,0.00217301,8.4e-07,1
cage4,baseline,0.0059444,0.000364126,1.07e-06,2
cage4,tuned,0.00412049,0.000358876,9.2e-07,1
cage6,baseline,0.0059502,0.000406566,1.32e-06,1
cage6,tuned,0.00411752,0.000385696,9.5e-07,1
ca-HepPh,baseline,0.00603394,0.000910814,1.17e-06,0
ca-HepPh,tuned,0.00409383,0.000911534,9.8e-07,1
caidaRouterLevel,baseline,0.00620239,0.00626341,1.25e-06,0
caidaRouterLevel,tuned,0.00425881,0.00629169,8.7e-07,0
can_1072,baseline,0.00597649,0.000592859,1.34e-06,1
can_1072,tuned,0.00422369,0.000565649,9.4e-07,1
can_144,baseline,0.00595932,0.000409196,1.58e-06,1
can_144,tuned,0.00409184,0.000394206,1.21e-06,1
can_634,baseline,0.00592271,0.000543578,1.36e-06,1
can_634,tuned,0.00411683,0.000546399,9.1e-07,1
can_715,baseline,0.00590022,0.000539908,1.39e-06,1
can_715,tuned,0.0041249,0.000529168,9.8e-07,1
can_838,baseline,0.00585292,0.000518808,1.47e-06,1
can_838,tuned,0.00415433,0.000502928,1.21e-06,1
can_96,baseline,0.00602046,0.000399907,1.12e-06,2
can_96,tuned,0.00422205,0.000391386,8.91e-07,2
cavity16,baseline,0.00826877,0.0034185,1.5e-06,1
cavity16,tuned,0.00480326,0.00312031,9.6e-07,1
cavity26,baseline,0.00596009,0.00343179,1.49e-06,1
cavity26,tuned,0.00415702,0.00311091,8.8e-07,1
cdde1,baseline,0.0059758,0.000550399,1.13e-06,2
cdde1,tuned,0.00417097,0.000512018,8.7e-07,2
cdde3,baseline,0.00596783,0.000546879,1.1e-06,2
cdde3,tuned,0.00412045,0.000510788,8.4e-07,2
cdde4,baseline,0.005942,0.000546818,1.02e-06,2
cdde4,tuned,0.00420959,0.000522778,8.6e-07,2
cegb2802,baseline,0.00622208,0.00417561,1.82e-06,1
cegb2802,tuned,0.00424567,0.00420555,1.39e-06,1
cell1,baseline,0.00597316,0.00127371,1.25e-06,1
cell1,tuned,0.00414452,0.00125211,9.2e-07,1
ch7-8-b5,baseline,0.00625591,0.00108617,1.54e-06,1
ch7-8-b5,tuned,0.00422654,0.000947875,9.4e-07,1
chem_master1,baseline,0.00611404,0.00668117,9.3e-07,2
chem_master1,tuned,0.00419772,0.00655418,1e-06,2
chesapeake,baseline,0.0059847,0.000386416,1.26e-06,1
chesapeake,tuned,0.00414383,0.000376746,9.2e-07,1
circuit_2,baseline,0.00596083,0.000749801,1.31e-06,1
circuit_2,tuned,0.00423657,0.000746081,9.7e-07,1
circuit204,baseline,0.00605839,0.000454607,1.35e-06,1
circuit204,tuned,0.00435961,0.000439577,9.9e-07,1
ck104,baseline,0.00596295,0.000397286,1.11e-06,2
ck104,tuned,0.0041525,0.000393226,8.6e-07,2
coater2,baseline,0.00604954,0.00400656,1.35e-06,1
coater2,tuned,0.00416519,0.00395536,9.1e-07,1
com-LiveJournal,baseline,0.00679301,0.259461,1.76e-06,0
com-LiveJournal,tuned,0.00440817,0.288622,2.24e-06,1
commanche_dual,baseline,0.00609757,0.00108239,1.31e-06,1
commanche_dual,tuned,0.00421284,0.0010801,1.04e-06,1
comsol,baseline,0.00608945,0.000793783,1.49e-06,1
comsol,tuned,0.00429566,0.000761392,1.25e-06,1
cop20k_A,baseline,0.00611469,0.024806,1.56e-06,1
cop20k_A,tuned,0.00423812,0.0247642,1.33e-06,1
CoupCons3D,baseline,0.00628,0.197255,1.84e-06,1
CoupCons3D,tuned,0.00451812,0.194872,2.25e-06,1
crankseg_1,baseline,0.00608437,0.0470101,1.84e-06,5
crankseg_1,tuned,0.00434682,0.0471986,1.64e-06,0
crashbasis,baseline,0.00694171,0.0236557,1.34e-06,2
crashbasis,tuned,0.00420498,0.0231125,1.29e-06,2
crplat2,baseline,0.00623223,0.0149282,1.05e-06,1
crplat2,tuned,0.00424442,0.0148817,1.031e-06,1
cryg2500,baseline,0.00601686,0.000768672,1.02e-06,2
cryg2500,tuned,0.00412057,0.000756912,9.4e-07,2
crystk01,baseline,0.00617137,0.00414933,1.31e-06,1
crystk01,tuned,0.00428104,0.00463819,9.9e-07,1
crystm01,baseline,0.00612895,0.00205926,1.09e-06,2
crystm01,tuned,0.00418816,0.00214621,8.2e-07,2
CSphd,baseline,0.00603948,0.000406977,1.6e-06,1
CSphd,tuned,0.00413013,0.000399136,1.22e-06,1
Cube_Coup_dt0,baseline,0.00625904,1.18319,2.17e-06,1
Cube_Coup_dt0,tuned,0.00435874,1.18034,2.04e-06,1
CurlCurl_1,baseline,0.00838191,0.0559125,1.63e-06,1
CurlCurl_1,tuned,0.00489324,0.0559082,1.18e-06,1
cz10228,baseline,0.0059276,0.00327713,1.42e-06,1
cz10228,tuned,0.00407555,0.00324674,9.4e-07,1
darcy003,baseline,0.00624321,0.0312776,1.94e-06,1
darcy003,tuned,0.00417936,0.0313015,1.63e-06,1
dataset18mfeatmorphological_10NN,baseline,0.00594169,0.000556238,1.38e-06,5
dataset18mfeatmorphological_10NN,tuned,0.00424162,0.000542128,9.4e-07,1
dc1,baseline,0.0061591,0.0135026,9.2e-07,0
dc1,tuned,0.00411633,0.0147987,1.03e-06,0
de2010,baseline,0.0059948,0.000863133,1e-06,1
de2010,tuned,0.00409689,0.000845733,9.9e-07,1
delaunay_n11,baseline,0.00612255,0.000575679,1.28e-06,1
delaunay_n11,tuned,0.00427578,0.000566828,1.02e-06,1
delaunay_n20,baseline,0.0063448,0.137829,2.44e-06,1
delaunay_n20,tuned,0.00460257,0.13789,2.08e-06,1
delaunay_n23,baseline,0.00625113,1.09576,2.54e-06,1
delaunay_n23,tuned,0.00455166,1.09567,2.55e-06,1
dendrimer,baseline,0.00592391,0.00102903,1.25e-06,1
dendrimer,tuned,0.00414646,0.00101368,9.9e-07,1
dgreen,baseline,0.0063015,0.123633,2.5e-06,1
dgreen,tuned,0.00438051,0.123182,2.18e-06,1
dolphins,baseline,0.00601529,0.000386806,1.28e-06,1
dolphins,tuned,0.00414588,0.000378676,1.12e-06,1
d_ss,baseline,0.00589142,0.000372445,1.22e-06,1
d_ss,tuned,0.00407478,0.000365666,9.2e-07,1
dwt_234,baseline,0.00598081,0.000410356,1.28e-06,1
dwt_234,tuned,0.00421443,0.000395096,9.4e-07,1
dwt_607,baseline,0.00609385,0.000501978,1.46e-06,1
dwt_607,tuned,0.00418452,0.000483278,1.19e-06,1
engine,baseline,0.00628784,0.043327,2.83e-06,1
engine,tuned,0.00445765,0.0433493,2.53e-06,1
epb1,baseline,0.00610634,0.00325417,1.13e-06,1
epb1,tuned,0.00417964,0.00318959,7.9e-07,1
Erdos02,baseline,0.00604397,0.000421566,1.15e-06,1
Erdos02,tuned,0.0042886,0.000417557,9.2e-07,1
Erdos972,baseline,0.00606935,0.000453847,1.14e-06,1
Erdos972,tuned,0.00421351,0.000407996,9.2e-07,1
Erdos981,baseline,0.00600006,0.000404556,1.39e-06,1
Erdos981,tuned,0.00428858,0.000394606,1.1e-06,1
ex10hs,baseline,0.00786069,0.00142967,1.23e-06,1
ex10hs,tuned,0.00492804,0.00141417,1.05e-06,1
ex15,baseline,0.00652585,0.00256107,1.28e-06,1
ex15,tuned,0.00437342,0.00254823,8.9e-07,2
ex18,baseline,0.00607691,0.00195752,1.43e-06,1
ex18,tuned,0.00406761,0.00194899,9.6e-07,1
ex2,baseline,0.00605618,0.00094961,1.42e-06,1
ex2,tuned,0.00426614,0.00085927,9.9e-07,1
ex22,baseline,0.00613246,0.00108255,1.38e-06,1
ex22,tuned,0.00435205,0.0009498,1.06e-06,1
ex24,baseline,0.00610698,0.00130273,1.6e-06,1
ex24,tuned,0.0043892,0.00130949,9.8e-07,1
ex26,baseline,0.00599619,0.00155647,1.27e-06,1
ex26,tuned,0.00416395,0.00149379,1.02e-06,1
ex27,baseline,0.00602692,0.00112681,1.4e-06,1
ex27,tuned,0.00416039,0.00106366,1.03e-06,1
ex28,baseline,0.00600148,0.00160882,1.38e-06,1
ex28,tuned,0.00414498,0.00168531,9.7e-07,1
ex40,baseline,0.00638398,0.00579239,1.37e-06,1
ex40,tuned,0.00423597,0.00574936,9.1e-07,1
exdata_1,baseline,0.00638932,0.00640151,1.33e-06,1
exdata_1,tuned,0.00440918,0.00675665,1.02e-06,1
fcondp2,baseline,0.0064649,0.218799,2.72e-06,1
fcondp2,tuned,0.00448158,0.180181,2.14e-06,1
fd15,baseline,0.00595752,0.00066937,1.46e-06,1
fd15,tuned,0.0041806,0.00064102,9.3e-07,1
fd18,baseline,0.00605222,0.00078539,1.48e-06,1
fd18,tuned,0.00422594,0.00072841,9.9e-07,1
FEM_3D_thermal1,baseline,0.00610364,0.00644083,1.36e-06,1
FEM_3D_thermal1,tuned,0.00422889,0.006365,9.8e-07,1
fe_tooth,baseline,0.00618994,0.0150323,1.24e-06,1
fe_tooth,tuned,0.00425742,0.0150017,1e-06,1
finance256,baseline,0.00614769,0.00523978,1.05e-06,1
finance256,tuned,0.00419585,0.00526052,9.5e-07,1
Flan_1565,baseline,0.00626304,0.892897,2.4e-06,1
Flan_1565,tuned,0.00442822,0.90938,2.26e-06,1
fpga_dcop_01,baseline,0.00605811,0.00048179,1.63e-06,1
fpga_dcop_01,tuned,0.00424923,0.00046738,1.27e-06,1
fpga_dcop_02,baseline,0.00595042,0.00046917,1.55e-06,1
fpga_dcop_02,tuned,0.0041243,0.00045765,1.2e-06,1
fpga_dcop_05,baseline,0.00591225,0.00046855,1.3e-06,1
fpga_dcop_05,tuned,0.00409368,0.00045487,1.26e-06,1
fpga_dcop_07,baseline,0.00593161,0.000472091,1.36e-06,1
fpga_dcop_07,tuned,0.00423426,0.00046211,9.8e-07,1
fpga_dcop_08,baseline,0.00602405,0.00046196,1.37e-06,1
fpga_dcop_08,tuned,0.00427701,0.00045534,1.02e-06,1
fpga_dcop_19,baseline,0.00592343,0.00047108,1.61e-06,1
fpga_dcop_19,tuned,0.00421945,0.00045789,1.43e-06,1
fpga_dcop_22,baseline,0.00597888,0.00046522,1.44e-06,1
fpga_dcop_22,tuned,0.00415137,0.00046226,9.7e-07,1
fpga_dcop_29,baseline,0.00602557,0.0004751,1.42e-06,1
fpga_dcop_29,tuned,0.00427413,0.00046673,1.03e-06,1
freeFlyingRobot_4,baseline,0.00606875,0.00059695,1.4e-06,1
freeFlyingRobot_4,tuned,0.00434273,0.00057751,9.6e-07,1
freeFlyingRobot_6,baseline,0.00771685,0.000706765,1.541e-06,1
freeFlyingRobot_6,tuned,0.00479574,0.000672665,1.28e-06,1
Freescale1,baseline,0.0069025,0.409973,2.31e-06,1
Freescale1,tuned,0.00428712,0.413024,2.33e-06,1
fs_183_3,baseline,0.00611076,0.000392583,1.35e-06,1
fs_183_3,tuned,0.00418016,0.000385583,1.01e-06,1
fs_541_2,baseline,0.00589841,0.000452613,1.39e-06,1
fs_541_2,tuned,0.0042295,0.000445373,1e-06,1
fs_760_1,baseline,0.00602614,0.000473104,1.4e-06,1
fs_760_1,tuned,0.00431468,0.000458363,9.8e-07,1
fullb,baseline,0.00632731,0.224982,2.36e-06,1
fullb,tuned,0.00435035,0.223999,2.09e-06,1
FullChip,baseline,0.00628986,0.434604,2.061e-06,0
FullChip,tuned,0.00450474,0.454955,2.16e-06,0
fv2,baseline,0.00604938,0.00279318,9.8e-07,2
fv2,tuned,0.00421723,0.00277639,8.8e-07,2
fxm4_6,baseline,0.00621942,0.0106058,1.41e-06,1
fxm4_6,tuned,0.00434505,0.0105877,1.01e-06,1
G24,baseline,0.00618424,0.000584735,1.72e-06,1
G24,tuned,0.00434575,0.000568144,1.47e-06,1
G3_circuit,baseline,0.00625829,0.221724,2.07e-06,1
G3_circuit,tuned,0.0043233,0.220579,1.8e-06,0
G42,baseline,0.00593546,0.000485804,1.52e-06,1
G42,tuned,0.00428345,0.000482064,1.19e-06,1
G5,baseline,0.00603741,0.000610015,1.34e-06,1
G5,tuned,0.00429533,0.000610895,9.3e-07,1
G55,baseline,0.006012,0.000479204,1.21e-06,1
G55,tuned,0.00419346,0.000476754,9.8e-07,1
G61,baseline,0.00600603,0.000495384,1.06e-06,1
G61,tuned,0.00418438,0.000487464,1.1e-06,1
G7,baseline,0.00592228,0.000633455,1.29e-06,1
G7,tuned,0.00426098,0.000599985,9.2e-07,1
g7jac050sc,baseline,0.006081,0.00272682,1.27e-06,1
g7jac050sc,tuned,0.00423868,0.00264224,9.2e-07,1
g7jac100,baseline,0.00630709,0.0050016,1.35e-06,1
g7jac100,tuned,0.00432769,0.00493748,9.2e-07,1
g7jac140sc,baseline,0.00613517,0.00597656,1.38e-06,1
g7jac140sc,tuned,0.0103009,0.00694164,1.12e-06,1
g7jac200,baseline,0.00614074,0.00992389,1.27e-06,1
g7jac200,tuned,0.00422989,0.00857078,9.9e-07,1
g7jac200sc,baseline,0.00611495,0.00992739,1.31e-06,1
g7jac200sc,tuned,0.00427619,0.00859147,9.2e-07,1
Ga10As10H30,baseline,0.0065002,0.0598316,2.73e-06,5
Ga10As10H30,tuned,0.00441339,0.0598197,2.17e-06,5
Ga3As3H12,baseline,0.00614788,0.0319141,2.17e-06,5
Ga3As3H12,tuned,0.00440141,0.0318919,1.68e-06,0
GAP-road,baseline,0.00615744,0.864997,2.42e-06,0
GAP-road,tuned,0.00456357,0.864935,2.78e-06,0
GD00_a,baseline,0.00608015,0.000384044,1.42e-06,1
GD00_a,tuned,0.00423951,0.000380593,9.5e-07,1
GD01_a,baseline,0.00602118,0.000390043,1.42e-06,1
GD01_a,tuned,0.00413707,0.000395183,9.7e-07,1
GD01_c,baseline,0.00619964,0.000382754,9.9e-07,1
GD01_c,tuned,0.0043877,0.000374023,9.4e-07,2
GD95_c,baseline,0.0071968,0.000383036,1.19e-06,1
GD95_c,tuned,0.00471961,0.000369816,9.7e-07,1
GD96_a,baseline,0.0059489,0.000381016,1.41e-06,1
GD96_a,tuned,0.00419593,0.000376896,1e-06,1
GD96_d,baseline,0.00630604,0.000372086,1.46e-06,1
GD96_d,tuned,0.00410895,0.000362195,1.12e-06,1
GD99_c,baseline,0.00597699,0.000372916,1.39e-06,1
GD99_c,tuned,0.0041318,0.000376776,9.4e-07,1
gemat12,baseline,0.00636626,0.000440977,1.15e-06,1
gemat12,tuned,0.00429888,0.000431087,8.8e-07,1
Goodwin_017,baseline,0.00607358,0.00251845,1.34e-06,1
