matrix,Version,Initialization,FeatureExtraction,Inference,Format
dc1,tuned,0.46598,0.0148607,0.000125332,0
de2010,baseline,0.491396,0.000901593,0.000131802,1
de2010,tuned,0.465491,0.000814132,0.000130422,1
delaunay_n11,baseline,0.468729,0.00065832,0.000132252,1
delaunay_n11,tuned,0.466607,0.000565189,0.000131872,1
delaunay_n20,baseline,0.493704,0.137751,0.000170493,1
delaunay_n20,tuned,0.468649,0.137896,0.000171643,1
delaunay_n23,baseline,0.464584,1.09587,0.000305345,1
delaunay_n23,tuned,0.492666,1.09595,0.000296064,1
dendrimer,baseline,0.471162,0.00106419,0.000127871,1
dendrimer,tuned,0.499934,0.000946994,0.000130302,1
dgreen,baseline,0.471489,0.123312,0.000177613,1
dgreen,tuned,0.497228,0.119604,0.000172722,1
dolphins,baseline,0.476035,0.000398866,0.000130782,1
dolphins,tuned,0.470942,0.000378045,0.000128602,1
d_ss,baseline,0.496572,0.000383296,0.000126452,1
d_ss,tuned,0.469529,0.000371176,0.000127042,1
dwt_234,baseline,0.470841,0.000416177,0.000126082,1
dwt_234,tuned,0.47096,0.000405386,0.000128632,1
dwt_607,baseline,0.467167,0.000501107,0.000127492,1
dwt_607,tuned,0.497937,0.000493067,0.000135553,1
engine,baseline,0.470737,0.0428023,0.000181232,1
engine,tuned,0.472005,0.0433306,0.000182813,1
epb1,baseline,0.473746,0.00325157,0.000118041,1
epb1,tuned,0.4746,0.00321634,0.000123372,1
Erdos02,baseline,0.471054,0.000462487,0.000134942,1
Erdos02,tuned,0.499297,0.000414526,0.000133052,1
Erdos972,baseline,0.468542,0.000419686,0.000127902,1
Erdos972,tuned,0.468777,0.000410256,0.000131782,1
Erdos981,baseline,0.475775,0.000409856,0.000132422,1
Erdos981,tuned,0.499882,0.000403966,0.000130982,1
ex10hs,baseline,0.612127,0.00143177,0.00016482,1
ex10hs,tuned,0.471205,0.00141834,0.00015573,1
ex15,baseline,0.467945,0.00263537,0.00013309,2
ex15,tuned,0.494618,0.00260541,0.00013756,2
ex18,baseline,0.470603,0.00197224,0.00013072,1
ex18,tuned,0.472159,0.00170397,0.00013655,1
ex2,baseline,0.494317,0.00087566,0.00017602,1
ex2,tuned,0.46591,0.00087274,0.00013209,1
ex22,baseline,0.469792,0.00107393,0.00013436,1
ex22,tuned,0.468617,0.00095141,0.00013653,1
ex24,baseline,0.494743,0.00147457,0.00016219,1
ex24,tuned,0.471052,0.00140832,0.00013493,1
ex26,baseline,0.469351,0.00149242,0.00015179,1
ex26,tuned,0.484937,0.00150122,0.0001333,1
ex27,baseline,0.497981,0.00107252,0.00013859,1
ex27,tuned,0.470538,0.0011106,0.00013335,1
ex28,baseline,0.474598,0.00166948,0.00013217,1
ex28,tuned,0.500079,0.00187576,0.00013834,1
ex40,baseline,0.472548,0.00576026,0.00013185,1
ex40,tuned,0.498468,0.00572292,0.00013786,1
exdata_1,baseline,0.473456,0.00638647,0.00015357,1
exdata_1,tuned,0.474043,0.00644977,0.00015443,1
fcondp2,baseline,0.476453,0.230134,0.00018813,1
fcondp2,tuned,0.472913,0.178652,0.00018242,1
fd15,baseline,0.496394,0.00065808,0.00014887,1
fd15,tuned,0.472169,0.00064522,0.00013325,1
fd18,baseline,0.48123,0.00078739,0.00013491,1
fd18,tuned,0.47733,0.00075572,0.00013484,1
FEM_3D_thermal1,baseline,0.474705,0.00657999,0.00014888,1
FEM_3D_thermal1,tuned,0.476881,0.0061778,0.00014086,1
fe_tooth,baseline,0.479225,0.0148652,0.0001384,1
fe_tooth,tuned,0.511206,0.0151228,0.00013665,1
finance256,baseline,0.477136,0.00549904,0.00014343,1
finance256,tuned,0.470126,0.00525301,0.00013606,1
Flan_1565,baseline,0.472839,0.919042,0.00018572,1
Flan_1565,tuned,0.473535,0.934664,0.00018473,1
fpga_dcop_01,baseline,0.497138,0.00052039,0.00015139,1
fpga_dcop_01,tuned,0.481653,0.00046672,0.00013514,1
fpga_dcop_02,baseline,0.474016,0.00051784,0.00013334,1
fpga_dcop_02,tuned,0.479295,0.00047081,0.00013681,1
fpga_dcop_05,baseline,0.507211,0.00048541,0.00014854,1
fpga_dcop_05,tuned,0.481279,0.00048265,0.00013875,1
fpga_dcop_07,baseline,0.472723,0.00048604,0.00013511,1
fpga_dcop_07,tuned,0.476334,0.00047828,0.00013318,1
fpga_dcop_08,baseline,0.500829,0.00052694,0.00017845,1
fpga_dcop_08,tuned,0.481448,0.00047622,0.00013671,1
fpga_dcop_19,baseline,0.472629,0.00051855,0.0001303,1
fpga_dcop_19,tuned,0.478437,0.00048243,0.00013627,1
fpga_dcop_22,baseline,0.500878,0.00054874,0.00016611,1
fpga_dcop_22,tuned,0.480552,0.00047325,0.00012983,1
fpga_dcop_29,baseline,0.476708,0.00051992,0.00013501,1
fpga_dcop_29,tuned,0.478498,0.00047555,0.00012888,1
freeFlyingRobot_4,baseline,0.50747,0.00061471,0.00016922,1
freeFlyingRobot_4,tuned,0.485672,0.00059107,0.00014473,1
freeFlyingRobot_6,baseline,0.611652,0.000740726,0.000155481,1
freeFlyingRobot_6,tuned,0.470066,0.000685385,0.000131672,1
Freescale1,baseline,0.469566,0.410174,0.000268092,1
Freescale1,tuned,0.470272,0.41104,0.000171762,1
fs_183_3,baseline,0.514863,0.000408533,0.000133591,1
fs_183_3,tuned,0.472794,0.000396063,0.000132801,1
fs_541_2,baseline,0.470853,0.000458744,0.000137411,1
fs_541_2,tuned,0.469704,0.000456844,0.000133711,1
fs_760_1,baseline,0.47363,0.000486854,0.000130851,1
fs_760_1,tuned,0.475157,0.000470324,0.000125851,1
fullb,baseline,0.501863,0.200958,0.000185352,1
fullb,tuned,0.47173,0.234596,0.000184781,1
FullChip,baseline,0.479124,0.43467,0.000285712,0
FullChip,tuned,0.47945,0.386088,0.000178101,0
fv2,baseline,0.483136,0.00282132,0.000112661,2
fv2,tuned,0.500723,0.00278729,0.000129851,2
fxm4_6,baseline,0.474409,0.0124104,0.000140251,1
fxm4_6,tuned,0.473645,0.0124077,0.000144031,1
G24,baseline,0.470629,0.000594684,0.000141102,1
G24,tuned,0.498713,0.000577825,0.000139561,1
G3_circuit,baseline,0.483128,0.221608,0.000169472,1
G3_circuit,tuned,0.499831,0.220599,0.000189041,1
G42,baseline,0.472071,0.000512834,0.000128671,1
G42,tuned,0.472098,0.000508694,0.000129291,1
G5,baseline,0.476778,0.000619685,0.000134091,1
G5,tuned,0.515715,0.000605795,0.000144171,1
G55,baseline,0.471738,0.000490694,0.000132281,1
G55,tuned,0.46739,0.000468094,0.000135121,1
G61,baseline,0.473417,0.000531085,0.000135361,1
G61,tuned,0.50978,0.000487144,0.000132321,1
G7,baseline,0.485807,0.000614445,0.000138001,1
G7,tuned,0.479189,0.000609455,0.000132611,1
g7jac050sc,baseline,0.507032,0.00268489,0.000149052,1
g7jac050sc,tuned,0.472917,0.0022471,0.000131611,1
g7jac100,baseline,0.475939,0.00505072,0.000140001,1
g7jac100,tuned,0.497127,0.00505113,0.000138161,1
g7jac140sc,baseline,0.473936,0.00709861,0.000148661,1
g7jac140sc,tuned,0.498852,0.00685623,0.000135201,1
g7jac200,baseline,0.473073,0.00972851,0.000143991,1
g7jac200,tuned,0.475762,0.00857055,0.000137131,1
g7jac200sc,baseline,0.479999,0.00973073,0.000137801,1
g7jac200sc,tuned,0.47605,0.00852163,0.000137631,1
Ga10As10H30,baseline,0.474386,0.059446,0.000185792,3
Ga10As10H30,tuned,0.476359,0.0605439,0.000184322,3
Ga3As3H12,baseline,0.476278,0.0352057,0.000177521,0
Ga3As3H12,tuned,0.470156,0.0354484,0.000171092,0
GAP-road,baseline,0.482913,0.864581,0.000291632,0
GAP-road,tuned,0.480315,0.864462,0.000282433,0
GD00_a,baseline,0.47809,0.000393473,0.000137731,1
GD00_a,tuned,0.520517,0.000402813,0.000131481,1
GD01_a,baseline,0.47828,0.000389423,0.000129511,1
GD01_a,tuned,0.474673,0.000386284,0.000129231,1
GD01_c,baseline,0.478843,0.000389903,0.000129091,1
GD01_c,tuned,0.498101,0.000387753,0.000123221,1
GD95_c,baseline,0.659545,0.000391276,0.000154933,1
GD95_c,tuned,0.465049,0.000382046,0.000129543,1
GD96_a,baseline,0.463937,0.000389236,0.000129372,1
GD96_a,tuned,0.49222,0.000386816,0.000144832,1
GD96_d,baseline,0.470742,0.000387906,0.000133702,1
GD96_d,tuned,0.470736,0.000374786,0.000127202,1
GD99_c,baseline,0.466651,0.000376876,0.000134052,1
GD99_c,tuned,0.495499,0.000366795,0.000130252,1
gemat12,baseline,0.467509,0.000449367,0.000138592,1
gemat12,tuned,0.467486,0.000440067,0.000134222,1
Goodwin_017,baseline,0.462858,0.00255195,0.000129592,1
Goodwin_017,tuned,0.490846,0.00249499,0.000127332,1
Goodwin_071,baseline,0.500494,0.0396659,0.000170232,1
Goodwin_071,tuned,0.471044,0.0280062,0.000150522,1
Goodwin_127,baseline,0.466108,0.0863503,0.000189483,1
Goodwin_127,tuned,0.462115,0.10736,0.000178332,1
gr_30_30,baseline,0.507344,0.000609127,0.000118612,2
gr_30_30,tuned,0.495284,0.000602398,0.000110001,2
graham1,baseline,0.465884,0.00601307,0.000134422,1
graham1,tuned,0.467074,0.00527819,0.000138511,1
gre_1107,baseline,0.495146,0.000521237,0.000136861,1
gre_1107,tuned,0.47106,0.000488286,0.000134691,1
